State,Room Size,04/30/20,05/31/20,06/30/20,07/31/20,08/31/20,09/30/20,10/31/20,11/30/20,12/31/20,01/31/21,02/28/21,03/31/21,04/30/21,05/31/21,06/30/21,07/31/21,08/31/21,09/30/21,10/31/21,11/30/21,12/31/21,01/31/22,02/28/22,03/31/22,04/30/22,05/31/22,06/30/22,07/31/22,08/31/22,09/30/22,10/31/22,11/30/22,12/31/22,01/31/23,02/28/23,03/31/23,04/30/23,05/31/23,06/30/23,07/31/23,08/31/23,09/30/23,10/31/23,11/30/23,12/31/23,01/31/24,02/29/24,03/31/24,04/30/24,05/31/24,06/30/24,07/31/24,08/31/24,09/30/24,10/31/24,11/30/24,12/31/24,01/31/25,02/28/25
Arkansas,2bedroom,101087.88370825532,101501.3339439479,101929.46042846775,102332.93366134576,102781.33969324426,103249.50246411901,103735.78201149765,104161.82621529175,104581.92970262618,105028.25166322217,105539.23045661348,106085.38351947229,106491.79273655523,106898.38703552845,107319.09562130272,107714.36420859852,108178.05560760909,108656.2213025498,109165.2041157861,109569.10701574871,109983.14131320041,110410.58134971678,110942.35273807673,111518.62696553872,111935.58799840494,112344.48074855527,112767.67618314415,113165.69537594702,113624.2623592184,114099.07457621218,114600.44612489469,115011.77189177362,115427.84088370999,115861.61108084534,116386.41175661891,116952.58787071252,117366.01140981232,117774.1336047446,118196.49532385166,118593.59237680343,119053.87731924946,119529.81378893841,120033.73701227737,120442.57426476362,120857.96112585123,121289.6091381238,121816.74674365699,122386.30824788885,122800.91773094411,123209.29825433253,123631.93947635933,124029.3456764799,124489.05467351558,124964.61423775218,125467.68201276104,125877.35353911377,126292.96908440843,126725.3285586585,127251.6827090379
Kansas,2bedroom,79189.23880874603,79452.56075693265,79720.919904601,79985.65342014567,80227.70583983537,80456.59728543175,80689.99667662343,80935.93512480895,81178.44307040425,81421.04367921257,81661.09305486067,81904.33147195904,82181.36910645489,82448.37558461956,82715.12275042252,83005.41769268997,83270.9589909898,83521.4970502073,83753.74502578084,83958.92336108407,84178.63327744012,84422.3853018666,84680.16647803411,84920.41121452532,85185.06855396919,85450.3069063789,85717.82762719966,85995.85619704201,86250.12569365391,86490.27601406098,86723.07652893294,86947.81475540053,87178.46494986545,87421.66443499348,87670.93650596522,87912.61784463232,88183.21621825581,88449.30305573797,88716.45256433953,89000.36749937202,89260.04608832081,89505.18125852851,89737.71662181533,89953.06848216892,90178.46867524805,90421.93331196123,90675.28871734413,90916.28066188988,91184.02806249735,91449.7077304577,91717.03537572506,91998.1255721999,92255.20845544708,92497.95150471407,92730.61410847647,92950.47028166521,93178.38983616061,93421.72723239822,93673.12313445735
Utah,2bedroom,277646.5828452756,278655.52503073815,280035.152909709,281280.4983255068,282879.11840431957,284481.369849513,285852.0838989302,287141.21108955174,288327.7048030818,289889.05370628927,291228.74160183495,292814.6279008185,294046.7464748711,295055.2997673589,296434.70628865965,297679.7374768232,299278.26626868267,300880.3836856324,302250.8262487057,303539.65899932734,304725.86856242747,306287.0818543804,307626.5961464136,309212.484292243,310444.6104074542,311453.17001673154,312832.58013354545,314077.6164257092,315676.1467003429,317278.2662943136,318648.71326714015,319937.55080035154,321123.7649789077,322684.98047359474,324024.4975854702,325610.38570130133,326842.51169402146,327851.0712006952,329230.4812591072,330475.5174683666,332074.0477189155,333676.1672775249,335046.6141787239,336335.45163425157,337521.66573783895,339082.8811967468,340422.39826281957,342008.28637913795,343240.4123738477,344248.971882188,345628.38194154855,346873.4181521547,348471.94840309484,350074.06796227867,351444.51486464107,352733.3523214306,353919.5664262356,355480.7818857247,356820.29895254143
Nevada,2bedroom,224477.33830508572,224837.01640571907,224698.7021378847,224202.17487568947,223703.8724151119,223708.8314577744,224297.92751564365,225278.72279274094,226138.79090039062,227295.2326321216,228258.54979582856,230011.3695673376,230694.99171162143,231054.63897897585,230916.27376850127,230419.68838751028,229921.32288964852,229926.24193935504,230515.32154850854,231496.12166346342,232356.18146612422,233512.6214239741,234475.93329829015,236228.77788800854,236912.40290821015,237272.05029938306,237133.685293481,236637.1001458802,236138.73490115994,236143.6541114679,236732.73378667524,237713.5338822025,238573.59371821402,239730.03368318736,240693.34557874425,242446.19006879904,243129.8150774517,243489.4624681274,243351.09746140384,242854.5123128658,242356.147067129,242361.06627679203,242950.1459517341,243930.94604733938,244791.00588321697,245947.44584816167,246910.75774363324,248663.6022340883,249347.22724278734,249706.87463346502,249568.50962674475,249071.92447821045,248573.55923247774,248578.47844214336,249167.5581170865,250148.35821269147,251008.41804856958,252164.85801351446,253128.16990898637
New Mexico,2bedroom,166423.2315642743,167099.12538950544,167833.83055555585,168561.68696638843,169287.89730654718,170074.83085687758,170872.8993159262,171686.06860482963,172581.33205251768,173536.83222332338,174495.70334274214,175396.85458752434,176142.9706665013,176793.81896472222,177634.0841127114,178550.9343776702,179396.22621128248,180247.07963422785,180912.2377812284,181648.11933954197,182444.89086812845,183356.2924729714,184305.02245875413,185289.60757572376,186119.6540681784,186780.3198788264,187579.2069222917,188421.97411801555,189220.58759499603,190046.38528070424,190763.64249671958,191529.81981424065,192365.19886102193,193293.88651535302,194246.59169021665,195198.47184247524,195995.61873265798,196652.4362094212,197467.54291778736,198339.3496882246,199156.26045821555,199991.8796586236,200688.71473469824,201443.01651882022,202263.26193357608,203185.17368714072,204136.32064092217,205101.02070299324,205911.06379831544,206569.38977061652,207378.13858674656,208238.56223134627,209048.30070660217,209880.0700042879,210584.91028674424,211343.8671215136,212170.0447181084,213094.61253436847,214046.37029002412
West Virginia,2bedroom,68359.22630767307,68522.69501024584,68696.96957895547,68846.23840231894,68983.90154073156,69109.74157696877,69218.50752765915,69294.50722568238,69376.1068633103,69468.16915618803,69553.15161817273,69614.762746493,69780.82098499099,69955.76465503397,70154.800995653,70326.11383547241,70488.38775938036,70617.39851031329,70746.84959973287,70796.42667529182,70846.31916596257,70889.00890143558,70939.41547459556,70974.75496686558,71129.22142086332,71299.70626620455,71489.12093246725,71651.86813535966,71804.57905365735,71932.35776092269,72053.77123212996,72113.61533825209,72175.82826559864,72237.70268103825,72301.54439704947,72347.09225113662,72506.06292139474,72678.28033092603,72871.43368833564,73037.5092382247,73193.93605077206,73322.19349287938,73446.73013900816,73502.58478811376,73560.0103670405,73614.43019708352,73673.05142362742,73714.63261759526,73871.85308587887,74043.39727345742,74235.09788875851,74399.88014384362,74554.86307246605,74682.934492718,74806.25756769515,74863.66239892873,74922.94819640907,74980.26465248557,75040.91440307125
Nebraska,2bedroom,129969.32586683739,130581.9488443413,131191.93832218563,131777.92640125737,132356.75330786905,132901.37628537297,133430.52134058703,133933.79673254173,134430.32720288736,134963.87239170642,135517.07771958676,136091.93406314528,136667.9181115905,137256.94713869062,137834.81152022243,138397.07234973554,138966.8349138192,139487.86394091934,140003.81237980587,140473.76298305462,140930.30370695313,141430.7907053759,141990.12779437812,142569.7829075103,143149.54277006458,143747.1859854482,144336.77929001002,144907.70297553702,145480.77494528893,146010.4181606725,146531.18470487013,147013.3022407226,147484.44328374564,147996.99987931133,148554.09825271447,149132.0013275517,149710.38263445496,150304.8807961908,150890.19185256553,151457.9527157801,152029.81641633395,152556.31457806975,153075.32202446435,153552.99739414774,154018.80783776776,154526.95780449366,155084.87353647192,155663.41628323754,156242.30090297034,156837.94732872382,157424.82184062546,157993.737455225,158566.0422967574,159093.6887225109,159613.33841827136,160092.63562978755,160560.392283607,161070.15111743112,161627.76843051214
Idaho,2bedroom,228350.3649466825,230139.4266696181,231538.55625415195,233058.6187099069,234937.93340304625,236961.18457130223,238920.80348220334,240554.91645269698,242293.01534391756,243988.1831658648,245990.9825123475,247781.9947896728,249454.272807709,251243.15660750147,252641.87718769227,254161.6025588281,256040.84095452118,258064.15841400097,260023.76638059627,261657.6651553904,263395.620832552,265090.6088551894,267093.46479936794,268884.3707605796,270556.63263262104,272345.5195786585,273744.24739134207,275263.9787232021,277143.21846807573,279166.5347553167,281126.142915442,282760.0454778948,284498.0036875348,286192.9948895937,288195.84983294556,289986.757674163,291659.01983171684,293447.9067221186,294846.63440690876,296366.3656333643,298245.6053543802,300268.92166235,302228.52981905313,303862.43231452804,305600.3904793858,307295.38162522245,309298.23658627213,311089.1443942451,312761.40654675016,314550.2934381358,315949.0211251875,317468.752353507,319347.9920749448,321371.30838254804,323330.91653931164,324964.81903597096,326702.7772016206,328397.7683484514,330400.6233091882
Hawaii,2bedroom,497937.49529380334,497931.12664895935,497880.3183490982,498007.58088860795,498040.85078875435,497946.4893337448,498054.5390135376,498136.9857559079,498151.40418302594,497980.5391160189,497629.36206883244,497231.2205267325,497497.47847412614,497489.5891162859,497436.6365371594,497562.59525628824,497591.83046085143,497494.9550232548,497602.65471723647,497685.77431965206,497700.32091058826,497527.61225635075,497173.8127802696,496772.6002359115,497038.770675253,497030.95681417116,496978.1106891447,497104.13413726084,497133.5696468376,497036.81901749613,497144.5360867447,497227.6222845979,497242.1625127603,497069.5453845767,496715.8761006363,496314.8160181272,496580.99080186134,496573.1731926951,496520.3217826875,496646.34201729216,496675.7675825998,496579.0107570737,496686.7269637162,496769.8148199599,496784.3553640063,496611.73369195376,496258.0579445422,495856.99029296817,496123.1648610222,496115.347437932,496062.4962903006,496188.51668444206,496217.9427434392,496121.1862255266,496228.90247499367,496311.99024890567,496326.53077726974,496153.9093308006,495800.23390427214
Maine,2bedroom,223803.7987232594,224654.55676883727,225572.86881503818,226374.98216003328,227277.05428866646,228339.29089933977,229659.08812442503,231055.6536991786,232552.91053462564,234346.65216554978,236149.81918766993,238130.93799623218,239214.84677276373,240066.0430751977,240984.92344157977,241786.44584668498,242688.141922661,243750.7913430181,245072.19456742122,246470.7506765406,247969.9612893268,249768.34278799852,251576.12705815755,253562.66328695402,254647.15112441842,255498.3241230263,256417.1742696082,257218.72809729172,258120.4441694539,259183.0716391104,260504.3894662672,261902.83973091227,263401.9464537386,265200.08123254904,267007.6199856249,268993.8681490623,270078.3251955989,270929.4994333621,271848.3511868486,272649.90334367106,273551.61835255806,274614.2469894189,275935.56935748033,277334.02525028883,278833.1374973494,280631.285395217,282438.8372033936,284425.1006843894,285509.55936819967,286360.73354007216,287279.58520811325,288081.13745378196,288982.85251920746,290045.48109400354,291366.80322060734,292765.2588141445,294264.37076746003,296062.5179677362,297870.0690817221
New Hampshire,2bedroom,231038.40626961837,231913.71726003318,232845.74263773375,233816.7847726232,234436.95547468468,235215.28490095757,236096.9784627158,237278.79100346545,238505.64161076595,239796.58223485315,241357.0064572516,243153.0406826296,243813.37436522514,244688.56583606717,245620.54563426963,246591.6318293406,247211.41611854587,247989.5130893784,248871.07852210305,250053.1878360293,251280.26684725922,252571.43384952037,254132.25360067462,255928.98468593485,256589.43252302642,257464.62668356037,258396.60750749282,259367.6927110248,259987.485696141,260765.58789819642,261647.15621436204,262829.2588496464,264056.33272082935,265347.49462863157,266908.30547872896,268705.02088171727,269365.4661498536,270240.6602498582,271172.64105070743,272143.7262765532,272763.51906597486,273541.62115030584,274423.18940158194,275605.2921871637,276832.36617401935,278123.5281964682,279684.33924687665,281481.05500278197,282141.50032873056,283016.69443009736,283948.675231466,284919.7604568096,285539.5532506352,286317.6553376155,287199.22359035193,288381.3263725514,289608.40035680385,290899.5623766727,292460.3734225733
Rhode Island,2bedroom,256324.4834529496,256983.95384330116,257491.61910438054,258242.3990942415,258865.67984452783,259642.3626525,260456.3550599816,261665.59818173124,262817.6417090409,263962.79051770805,265315.49171357875,266425.0085000464,267132.9110851867,267792.14852906845,268299.65798828815,269050.44402870676,269673.27703772637,270449.7760600097,271263.82367882994,272474.1876663857,273627.11003719526,274772.96978638717,276126.4492352366,277236.39182969945,277944.33789070806,278603.5817409131,279111.0954848813,279861.881358902,280484.72668137396,281261.2307579967,282075.2768584351,283285.6100207607,284438.50822226016,285584.3484196866,286937.8064655928,288047.7373497961,288755.6822151633,289414.92588918615,289922.43951531843,290673.2253939152,291296.0703777516,292072.5743153735,292886.62045756937,294096.9544676278,295249.85333381395,296395.69406893867,297749.152703453,298859.0839097032,299567.028807952,300226.2724868201,300733.786116193,301484.5719946639,302107.4169878132,302883.9209292579,303697.96707030537,304908.30105705006,306061.19990495645,307207.04062529386,308560.4992436206
Montana,2bedroom,224281.99334272652,225265.74334102857,226276.60474947418,227290.4906548307,228354.51280365317,229385.37220042173,230418.5946842973,231401.3671678333,232459.48126247674,233617.5953571202,234735.9638132271,235825.80676658454,236864.73527639674,237733.44827938886,238679.91985287578,239647.48213595987,240790.87209094243,241875.62130162126,242953.16005080414,243957.24140058545,245061.67911750133,246266.11683441725,247366.26466576365,248478.96060610883,249568.9984845315,250482.9156219957,251454.68937544883,252440.45466570285,253552.65680173427,254616.2298474054,255676.3543863957,256672.06235287886,257758.2970626248,258944.5317723708,260051.83945320404,261155.55524334538,262225.5095411319,263121.6635775358,264083.4947630129,265062.1071266654,266186.564610274,267258.45889389154,268325.4263993306,269324.42471205036,270417.8123483978,271611.19998474524,272715.69418111525,273822.93874837994,274900.7849497868,275803.91905035876,276769.65719792724,277751.0803256744,278870.7220334676,279939.34646152187,281003.6250026438,282001.3303638801,283091.907236133,284282.48410838586,285388.0838719664
Delaware,2bedroom,181488.92554599984,181800.53973010342,182146.73925012175,182434.31497190628,182658.44778501784,182845.2855259147,182811.7927386867,182591.54634652231,182437.9712283389,182284.53012467088,182256.63589459858,181962.2506794041,182055.90398289816,182366.20497563787,182711.67170245064,182998.66054118125,183222.22430470178,183408.58540577025,183373.9447920168,183151.77562829986,182996.3312389528,182840.9349392541,182812.3922196194,182516.93537542305,182610.5593761802,182920.9132438149,183266.40947612462,183553.4219453638,183777.0086213388,183963.38891403587,183928.79451685725,183706.70277243093,183551.33364821208,183396.016073357,183367.49946478152,183072.08576911053,183165.71094972556,183476.06268838298,183821.55773267086,184108.56925044119,184332.15500385943,184518.53452381655,184483.9382657541,184261.84340408462,184106.47124935867,183951.15050469304,183922.6328447708,183627.21741174924,183720.84254485797,184031.19436923743,184376.6894613603,184663.701017441,184887.28680800542,185073.6663590765,185039.07017594148,184816.975439786,184661.60340708168,184506.28279004665,184477.76517245627
South Dakota,2bedroom,161367.7159087407,161830.3351354315,162251.8766302504,162682.67723130892,163136.86949582258,163621.75684103987,164113.6366760181,164609.365553396,165140.63404773374,165678.85522696696,166253.90554616708,166801.31711205488,167296.80671681385,167714.41128355873,168089.26796320407,168478.95093318127,168906.5797764548,169370.62994692678,169826.1640229028,170291.5119813773,170794.78549285117,171313.20340295625,171886.26544212343,172436.38106885608,172934.47260913937,173364.77188473643,173752.79427833267,174154.07294526495,174589.19301249008,175059.1195322894,175524.90357636684,175998.81934187582,176509.9877959574,177033.99048080482,177607.61324032766,178156.96628737656,178654.3240486205,179081.04325423512,179465.3527483973,179863.36128073433,180296.36872715713,180764.6380414169,181227.53146361813,181699.0309981496,182207.9729776131,182730.4006846768,183303.86531390008,183853.4334181564,184350.9981144583,184778.72694551834,185164.08352472723,185563.0142767732,185996.6175092362,186465.35417661737,186929.06279109517,187401.24373361273,187910.81360734618,188433.6854782542,189007.19470224093
Alaska,2bedroom,209895.11210783612,210982.9979551054,212212.8925358561,212780.89269022402,213778.80267034328,214756.89636230905,215899.63756684648,217080.7157050758,218027.32575302332,218799.38880062004,217597.3900355635,216132.09164707112,218937.70161414155,220030.91714332977,221266.42088334018,221832.18031587094,222834.5079992183,223818.40697489344,224969.70901165763,226160.02461146502,227113.24405336543,227891.2545748975,226671.33003514385,225185.81611900486,227987.96013610504,229080.80246913547,230315.9134433643,230881.82977621167,231883.8481221734,232867.34059899763,234018.04318728746,235207.71195953147,236160.46859699694,236938.0626632029,235719.39332598203,234235.29494595973,237037.68165656997,238130.5501216237,239365.68859818435,239931.5939445233,240933.6339509754,241917.15489175142,243067.89945475396,244257.61351929972,245210.40256335898,245988.02579069123,244769.26856140295,243285.0710623998,246087.4407790718,247180.3074143032,248415.44396508954,248981.3500807282,249983.38857046465,250966.90751813163,252117.64914197166,253307.36003504987,254260.1468099275,255037.76799533298,253819.01692044234
North Dakota,2bedroom,164101.9846166844,164271.1463653368,164376.01547185227,164383.3684772427,164476.97885965454,164555.53622390373,164649.48687828647,164705.04056999023,164813.2942744662,164911.8067030458,165082.96073790622,165185.55067310657,165384.15169890944,165535.4803945675,165741.9564309344,165820.64164830217,166012.33382218285,166179.43436815977,166354.46320534233,166407.9432862328,166452.3297776593,166490.50013157201,166622.87764422383,166714.2700810324,166873.88403364437,167033.33335184975,167193.54072486568,167239.74345204423,167386.77220191472,167513.55291268573,167651.66124503108,167706.0855843573,167779.5552356044,167845.203509997,167995.23865539703,168091.73008775857,168269.0975515449,168424.84898859798,168606.12568445847,168667.11993624628,168834.48703245446,168979.62815313292,169134.54894513587,169188.54329828158,169248.76937516924,169301.90505170924,169443.8994555339,169538.06896252072,169707.3520246523,169864.78736277786,170036.46973857423,170090.7283860721,170248.83402638164,170385.61438243277,170532.87929862947,170587.06945422545,170653.326246582,170712.15977442538,170857.81568407046
Vermont,2bedroom,211719.85454823947,211931.7420308101,212649.69955254614,213272.2133463222,213921.14539442526,214277.91610507746,214701.6676971795,215202.83967085305,215749.72077169007,216404.67830675145,216910.34710954624,217700.45751305646,218196.87446185134,218408.51664210382,219126.88934944043,219749.58216820026,220398.81970148833,220755.32073195223,221179.07918033027,221680.27400825705,222227.24119344793,222882.255102334,223387.57423505417,224177.68159133062,224674.1106182542,224885.75956906594,225604.12081691565,226226.80869442882,226876.0377960577,227232.54626993148,227656.30452907027,228157.4987261996,228704.46353538678,229359.4758883058,229864.8046722269,230654.91211260966,231151.3408061663,231362.98957010466,232081.35113424627,232704.03914814215,233353.26848249222,233709.77675092136,234133.53501528333,234634.72922982322,235181.69410459016,235836.70650045527,236342.03501799473,237132.1424560561,237628.57115881398,237840.2199279102,238558.58148332185,239181.26949345347,239830.49882138023,240187.0070954798,240610.76535969763,241111.959573757,241658.9244467139,242313.93684139365,242819.2653662855
