,CA,TX,NY,FL,IL,PA,OH,MI,GA,NC,NJ,VA,WA,MA,IN,AZ,TN,MO,MD,WI,MN,CO,AL,SC,LA,KY,OR,OK,CT,IA,MS,AR,KS,UT,NV,NM,WV,NE,ID,HI,ME,NH,RI,MT,DE,SD,AK,ND,VT,DC,WY,CA_forecast,TX_forecast,NY_forecast,FL_forecast,IL_forecast,PA_forecast,OH_forecast,MI_forecast,GA_forecast,NC_forecast,NJ_forecast,VA_forecast,WA_forecast,MA_forecast,IN_forecast,AZ_forecast,TN_forecast,MO_forecast,MD_forecast,WI_forecast,MN_forecast,CO_forecast,AL_forecast,SC_forecast,LA_forecast,KY_forecast,OR_forecast,OK_forecast,CT_forecast,IA_forecast,MS_forecast,AR_forecast,KS_forecast,UT_forecast,NV_forecast,NM_forecast,WV_forecast,NE_forecast,ID_forecast,HI_forecast,ME_forecast,NH_forecast,RI_forecast,MT_forecast,DE_forecast,SD_forecast,AK_forecast,ND_forecast,VT_forecast,DC_forecast,WY_forecast
1996-01-31,192896.0,152569.0,143375.0,139848.0,186577.0,151462.0,140801.0,143610.0,143574.0,168995.0,213818.0,166027.0,176056.0,209623.0,144222.0,127372.0,157613.0,142889.0,187154.0,121093.0,132772.0,175421.0,141827.0,143055.0,116730.0,123165.0,166232.0,121359.0,211283.0,109548.0,99138.0,131015.0,121892.0,170307.0,187555.0,,91836.0,114961.0,150340.0,315564.0,124906.0,147544.0,161905.0,,173134.0,104304.0,167368.0,,130020.0,232554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-29,192666.0,152546.0,143042.0,139995.0,186211.0,151290.0,140964.0,144049.0,143769.0,169342.0,213410.0,165970.0,176070.0,209659.0,143745.0,127738.0,157925.0,143248.0,187094.0,121232.0,132504.0,175892.0,141930.0,143115.0,117024.0,123360.0,166810.0,121522.0,211132.0,109712.0,98990.0,130926.0,122043.0,170335.0,187485.0,,91849.0,115669.0,149997.0,314147.0,124530.0,147445.0,162072.0,,173079.0,104609.0,167846.0,,129983.0,231470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,192490.0,152566.0,142843.0,140151.0,185765.0,151132.0,141151.0,144465.0,143956.0,169699.0,213081.0,165984.0,176069.0,209913.0,142792.0,128100.0,158324.0,143410.0,187067.0,121347.0,132383.0,176275.0,142061.0,143206.0,117263.0,123556.0,167326.0,121785.0,211505.0,109859.0,98968.0,131023.0,122266.0,170610.0,187637.0,,91868.0,116096.0,149929.0,312680.0,124311.0,147376.0,162037.0,,172959.0,104684.0,168124.0,,129876.0,230614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-30,192158.0,152667.0,142529.0,140441.0,185217.0,150846.0,141564.0,145405.0,144383.0,170361.0,212488.0,165952.0,176102.0,210308.0,141744.0,128802.0,159078.0,143761.0,187063.0,121672.0,132221.0,177043.0,142191.0,143487.0,117818.0,123990.0,168362.0,122182.0,211847.0,110144.0,98988.0,131146.0,122533.0,171078.0,187784.0,,91903.0,117170.0,149723.0,309634.0,123803.0,147314.0,162011.0,,172800.0,104984.0,168991.0,,129735.0,229111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,191924.0,152802.0,142394.0,140721.0,184462.0,150634.0,141981.0,146358.0,144820.0,170948.0,212030.0,165905.0,176189.0,210737.0,140458.0,129488.0,159862.0,143918.0,187199.0,122060.0,132276.0,177701.0,142370.0,143687.0,118164.0,124362.0,169367.0,122577.0,212073.0,110402.0,99076.0,131373.0,122750.0,171801.0,188079.0,,91923.0,117960.0,149597.0,306079.0,123367.0,147656.0,161767.0,,173010.0,105183.0,169441.0,,129568.0,227755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,191771.0,152865.0,142294.0,141058.0,183998.0,150505.0,142389.0,147385.0,145304.0,171564.0,211677.0,165848.0,176622.0,211169.0,139771.0,130107.0,160653.0,144020.0,187305.0,122628.0,132530.0,178366.0,142611.0,143969.0,118576.0,124707.0,170393.0,122870.0,212191.0,110615.0,99358.0,131656.0,123138.0,172358.0,188241.0,,91936.0,119365.0,149410.0,302458.0,122975.0,148196.0,161444.0,,173514.0,105678.0,170101.0,,129274.0,226559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-31,191710.0,152859.0,142173.0,141376.0,183350.0,150441.0,142755.0,148341.0,145747.0,172170.0,211447.0,165805.0,177150.0,211785.0,139093.0,130666.0,161477.0,144148.0,187358.0,123196.0,132834.0,179002.0,143037.0,144161.0,118825.0,125025.0,171443.0,123254.0,212280.0,110802.0,99571.0,132003.0,123482.0,172858.0,188532.0,,91962.0,120675.0,149198.0,299103.0,122622.0,148908.0,161229.0,,174234.0,106051.0,170394.0,,128910.0,225425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-31,191778.0,152926.0,142061.0,141660.0,183963.0,150475.0,143187.0,149225.0,146189.0,172883.0,211416.0,165883.0,177832.0,212569.0,138629.0,131074.0,162263.0,144408.0,187313.0,123760.0,133302.0,179664.0,143560.0,144566.0,119380.0,125415.0,172440.0,123579.0,212531.0,110951.0,99843.0,132394.0,123944.0,173263.0,189077.0,,91973.0,122002.0,149194.0,296703.0,122414.0,149392.0,161170.0,,174818.0,106349.0,170751.0,,128626.0,224704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,191901.0,153106.0,142006.0,141835.0,184918.0,150530.0,143631.0,150037.0,146615.0,173510.0,211449.0,166008.0,178371.0,213241.0,138494.0,131501.0,162881.0,144765.0,187355.0,124197.0,133723.0,180282.0,144035.0,144905.0,119813.0,125806.0,173382.0,123819.0,212349.0,111138.0,99929.0,132683.0,124243.0,173708.0,189682.0,,91936.0,122834.0,149149.0,294537.0,122243.0,149870.0,161444.0,,175490.0,106395.0,170711.0,,128558.0,224411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-31,192231.0,153380.0,142016.0,142027.0,186949.0,150657.0,144081.0,150827.0,147088.0,174307.0,211568.0,166215.0,179053.0,214086.0,138300.0,131935.0,163434.0,145127.0,187429.0,124666.0,134221.0,180873.0,144446.0,145300.0,120515.0,126166.0,174432.0,123980.0,212196.0,111488.0,100109.0,133111.0,124748.0,174150.0,190226.0,,91890.0,123410.0,149206.0,292588.0,122309.0,150325.0,161724.0,,176113.0,106284.0,170668.0,,128817.0,224147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-30,192603.0,153677.0,142074.0,142222.0,188620.0,150803.0,144513.0,151750.0,147560.0,175135.0,211632.0,166370.0,179825.0,214894.0,138437.0,132417.0,164021.0,145384.0,187532.0,125176.0,134737.0,181464.0,144672.0,145634.0,121074.0,126583.0,175530.0,124197.0,211998.0,111897.0,100334.0,133420.0,125256.0,174708.0,190497.0,,91950.0,123995.0,149219.0,290743.0,122393.0,150831.0,161922.0,,176613.0,106500.0,170478.0,,129119.0,224242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,193118.0,153986.0,142184.0,142463.0,189941.0,151028.0,144953.0,152706.0,148095.0,176050.0,211780.0,166529.0,180715.0,215811.0,138396.0,132860.0,164670.0,145574.0,187688.0,125746.0,135298.0,182070.0,144919.0,146047.0,121825.0,127031.0,176648.0,124540.0,212219.0,112351.0,100716.0,133839.0,125705.0,175264.0,190941.0,,92044.0,124403.0,149393.0,289405.0,122468.0,151456.0,162043.0,,176879.0,106518.0,170423.0,,129462.0,224295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-31,193434.0,153931.0,142112.0,142486.0,190474.0,151230.0,145396.0,153878.0,148425.0,177153.0,212215.0,166543.0,181531.0,216035.0,138299.0,133261.0,165182.0,145430.0,187616.0,126408.0,135773.0,182657.0,145213.0,146650.0,122525.0,127608.0,177642.0,124965.0,211869.0,112573.0,101092.0,134005.0,126144.0,175712.0,191326.0,,92556.0,124936.0,149779.0,288499.0,122906.0,152099.0,162155.0,,177094.0,106832.0,171454.0,,129728.0,224480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,193799.0,153855.0,142330.0,142599.0,190588.0,151463.0,145831.0,154955.0,148827.0,178170.0,212808.0,166667.0,182415.0,216404.0,138372.0,133647.0,165761.0,145028.0,187576.0,126996.0,136410.0,183132.0,145671.0,147291.0,123195.0,128072.0,178621.0,125407.0,212118.0,112746.0,101405.0,134486.0,126612.0,176105.0,191927.0,,93029.0,125430.0,150451.0,287438.0,123611.0,152907.0,162081.0,,177463.0,106833.0,172669.0,,129742.0,225202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,194294.0,153727.0,142558.0,142729.0,190834.0,151758.0,146266.0,156070.0,149253.0,179105.0,213545.0,166775.0,183440.0,216615.0,138955.0,134021.0,166294.0,144773.0,187436.0,127641.0,137112.0,183626.0,146197.0,147971.0,123775.0,128558.0,179688.0,125695.0,211521.0,112845.0,101624.0,134907.0,127053.0,176315.0,192247.0,,93552.0,126168.0,150898.0,286075.0,124311.0,153757.0,162170.0,,178178.0,107077.0,173921.0,,129784.0,226016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
