,0,1,2020-04-30 00:00:00,2020-05-31 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-31 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-31 00:00:00,2021-02-28 00:00:00,2021-03-31 00:00:00
0,ME,1bedroom,199245.1368818644,200092.19787293545,200746.94844424343,201446.3698601743,202180.4383118613,202915.84888611527,203680.8413742562,204415.96916473212,205062.60712714586,205630.72111351503,206143.53166779142,206631.59121339943
0,ME,2bedroom,215326.2996818289,216260.1532126006,216917.71076925186,217684.3941702658,218395.8004358144,219111.30504837792,219818.8721641056,220502.03449859537,221185.73580187123,221838.0050171775,222489.60696677526,223108.77747215584
0,ME,3bedroom,254458.7118183125,255455.74499363083,256206.2594631505,257026.73824196507,257757.18822898544,258508.26635246217,259241.4108158465,259931.250764927,260655.02678333162,261292.06759496144,261990.17241639443,262585.40668968926
0,ME,4bedroom,305675.7021151885,306830.37941034173,307824.31518766866,308845.8043358282,309815.374800156,310694.5869415051,311573.40636884933,312490.7641603115,313387.93196157453,314209.82071066566,314964.06452427746,315693.9035874813
0,ME,5bedroomOrMore,393065.53008618957,394273.7240877551,395360.3690881722,396431.1778559793,397478.1315401725,398557.9778378032,399638.0133861766,400685.127814648,401700.01746773,402642.97674016695,403546.9945736184,404412.0387111911
0,ME,AllHomes,248292.87056028756,249289.06638708198,250112.27585814736,250994.45139224487,251850.7737904032,252593.60190038735,253279.59097414804,254002.25893837243,254749.56087652192,255438.9424684777,256050.44104030606,256647.6567199308
0,MI,1bedroom,151268.51233929975,151928.08538368848,152406.51627639477,152895.36014097923,153393.0325566756,153883.3638845566,154376.4334681365,154857.92575907553,155304.71262676507,155708.73293758227,156078.5276958538,156432.22938313073
0,MI,2bedroom,155951.8730300406,156633.74293624793,157195.68658435976,157773.95088301916,158347.84174124026,158891.59176045863,159401.0665573172,159874.8324102831,160313.63996084098,160721.73838240447,161105.26756845455,161470.60611755832
0,MI,3bedroom,196726.57655760564,197458.4435264171,198036.34506524418,198651.33965220232,199250.79477402478,199793.38551039706,200301.56266279944,200779.7814574039,201226.15331612818,201647.84034089444,202051.34006907293,202440.12145165872
0,MI,4bedroom,254021.05861456896,254800.21382409765,255498.76652672022,256217.1923556151,256880.66883688944,257488.4261192498,258039.30108279953,258533.18414196357,258979.74055820995,259390.93062185482,259779.22609763232,260155.42639326316
0,MI,5bedroomOrMore,325546.96802055923,326279.6612418989,326996.6366129911,327663.75452597585,328296.2866399817,328888.1129825775,329453.2211047123,329992.5853458787,330507.04833173315,330991.7350495557,331447.214375178,331877.6537782002
0,MI,AllHomes,202645.21187101802,203409.30508033,204021.64895574894,204681.2484262854,205319.08749153555,205889.79555603306,206419.0706741811,206909.62019295507,207360.40419901407,207782.40730781143,208185.07392282286,208574.27974228124
0,MN,1bedroom,212235.90169730296,213187.29134377686,213869.40629430462,214605.51731539273,215309.21619590034,215903.56232963412,216533.31428089456,217109.12337410726,217638.05681699814,218167.3313120931,218655.0687272057,219113.6776806245
0,MN,2bedroom,236230.05924194359,237211.390689396,237930.35059923393,238669.4367222187,239380.7023973256,239981.08169998822,240592.9874985474,241163.79343359996,241680.59033076692,242189.27315626384,242661.13078424623,243100.80696564796
0,MN,3bedroom,301409.2508001951,302409.23976866197,303236.6314104518,304021.77408824733,304769.6231029639,305463.9471428758,306139.1931426897,306771.48135746655,307346.48369746475,307899.4644574102,308422.3140166909,308901.1787835117
0,MN,4bedroom,361465.44307986833,362439.03592312505,363314.7047889673,364112.2772596229,364864.45547774003,365586.1020649721,366276.05218125915,366925.5495475174,367516.17393158976,368046.55177958444,368524.2772396944,368962.75351231254
0,MN,5bedroomOrMore,444388.7540322888,445270.4079297945,446072.87603998213,446812.20412905223,447515.4284522873,448199.80036360543,448861.6736080152,449492.7619291011,450077.7126280892,450611.9092757658,451104.78374895465,451565.96563337476
0,MN,AllHomes,319022.6975636812,319978.70821620506,320821.78991506423,321583.4662185263,322277.7344611228,322959.75930260465,323620.71525895374,324244.4151141798,324828.11670078593,325333.43080123485,325784.1068657378,326195.35753179115
0,MO,1bedroom,134084.31789954627,134101.39569452638,134163.12600082913,134132.1774090749,134110.0825306886,134029.4724769355,133967.17546768434,133928.22635245544,133909.12553282364,133921.83681372396,133924.4685657797,133924.06098135727
0,MO,2bedroom,175152.77525622313,175292.7100115399,175424.17803971225,175544.53471358804,175750.9347850046,175961.18214811574,176174.69924847264,176345.74136487552,176446.3294693155,176540.8741566525,176620.19331483636,176744.20682005378
0,MO,3bedroom,237417.84608283706,237495.77692225494,237502.35126872407,237487.5329718778,237540.9004755361,237648.5681462472,237812.1337791363,237947.18085245,238012.04102336956,238013.98483397797,237982.0437041795,237997.1051039982
0,MO,4bedroom,331576.0760803128,331749.0162220674,331848.41046446224,331905.6035674864,332023.60798324813,332203.58085062914,332427.51078329026,332650.96249907324,332798.2252225043,332877.62686544214,332927.7430255048,332997.1318069653
0,MO,5bedroomOrMore,412571.12333056837,412833.5575585034,413080.5822566233,413297.6912105857,413484.2293331335,413649.2052925485,413809.827132717,413977.7596159812,414154.58543602016,414337.03465979046,414515.7587180729,414682.08673694235
0,MO,AllHomes,271571.49185705616,271697.5599412184,271771.48170543683,271816.99382614804,271959.9049568353,272174.2992614527,272406.7634151624,272617.02468749974,272722.6217078848,272759.6339603593,272795.41096958873,272873.45899032947
0,NC,1bedroom,125278.58216863727,125683.7372963804,126012.67899777646,126334.96859526855,126645.45417984916,126929.79483799326,127202.95108332114,127453.66726280679,127693.06633226464,127911.79011784613,128119.6909893998,128308.56550085232
0,NC,2bedroom,133053.52535130488,133518.08675409562,133965.95077992516,134372.10358131942,134781.2730785327,135152.85614068704,135520.44389248017,135857.85777492248,136189.37669418825,136496.51591429376,136794.82052512155,137074.51845701976
0,NC,3bedroom,191569.11270800763,192219.67681316144,192830.6572454667,193410.82556368242,193978.54819514652,194502.68213886736,195013.31252034885,195487.2092067845,195945.97444821475,196372.23434896913,196783.12555653538,197165.29543930682
0,NC,4bedroom,274560.53309296595,275207.43355973694,275812.3799534679,276394.92269345216,276939.11033786513,277471.79234113835,277961.95163189905,278442.83304926753,278881.6394734695,279309.71067864535,279699.84889022,280076.0038585202
0,NC,5bedroomOrMore,372051.37344362016,372797.62688219495,373495.9559448985,374123.2425499887,374681.63983314164,375205.86401100963,375724.2944147444,376248.27261020173,376763.79889755265,377239.741340153,377663.6033611234,378040.4164447805
0,NC,AllHomes,195224.79975814567,195856.37965859732,196424.97219801796,196974.40276169477,197502.74367276832,198002.17189132172,198478.76595833787,198929.34594953337,199358.67693891993,199763.30400795423,200148.03214638372,200509.5102308268
0,NE,1bedroom,305855.27458908356,306329.4111710816,306925.6471878008,307554.0026077449,308100.48778903566,308505.82249270537,308759.38914864406,308973.45300988667,309236.04553642316,309620.80153342435,310085.8774774785,310540.84398847475
0,NE,2bedroom,217296.86914423958,217910.5346006981,218454.47220664358,219015.7923143374,219565.1341443555,220096.96777853774,220584.77604067206,221066.95593890955,221557.9238403241,222058.37139027528,222533.49568468967,222978.64709679916
0,NE,3bedroom,247129.54989789112,247837.7533692851,248448.5985768284,249053.38845477288,249674.49228442615,250299.65579986488,250892.41154680552,251453.81338387204,252015.00150191216,252592.55460674892,253167.11406548027,253714.3769927021
0,NE,4bedroom,286263.19931325753,286946.58490775165,287595.77599012584,288192.3080479485,288775.371763612,289387.54486539576,290012.65843558795,290606.1118205759,291159.4729415874,291713.0981996853,292293.3874553856,292877.6654688769
0,NE,5bedroomOrMore,338509.9012302163,339208.09198359866,339883.0546910232,340534.6605263906,341169.27267965145,341794.63802445616,342407.46388082474,343013.7524015032,343616.68021112843,344211.20525971515,344805.8643181646,345396.9079180771
0,NE,AllHomes,254035.3372622838,254763.4754189118,255427.87370008157,256021.9888462056,256590.7152438537,257189.29929219457,257801.62413980762,258379.08346846732,258907.4596328042,259431.73161561333,259984.42460726408,260543.9771298152
0,NH,1bedroom,190645.79347895607,191285.75565664147,191822.40886469974,192453.90881751679,193063.56897852998,193646.47179306246,194229.62355194293,194774.13991550123,195273.24997734753,195742.02288168104,196185.0510863594,196610.40741111006
0,NH,2bedroom,241117.25974637317,242006.81281663498,242693.061969509,243427.71445837693,244124.46184713044,244875.52301481154,245620.4106432978,246333.3234333904,246976.30077033996,247553.62243186476,248091.42608056593,248623.64375478268
0,NH,3bedroom,312956.9403149782,313848.28332625295,314636.05235938594,315420.9869989879,316193.4766924702,317035.1120309959,317855.7539562282,318637.44457074394,319347.2519748411,319975.9275157028,320570.53525259445,321145.094948028
0,NH,4bedroom,365743.11196961167,366540.15546414535,367261.5254877987,367993.21545968717,368720.0765183789,369468.79571245314,370185.81481065287,370860.21008943993,371472.61863020237,372051.6279343512,372618.0620053358,373193.41645066265
0,NH,5bedroomOrMore,443616.83267782704,444515.76634208387,445357.04064249416,446208.57916434045,447114.1194795767,448041.10163348267,448932.34183604264,449728.9881726947,450434.5859802369,451089.73174171534,451759.2611805736,452466.2055773216
0,NH,AllHomes,312013.00646335544,312875.2724687807,313616.0567036694,314387.58935925056,315145.599447451,315936.09367084317,316722.8076127053,317460.5560720832,318132.54739418044,318742.7571790721,319319.5691142412,319891.91924753785
0,NJ,1bedroom,228818.63856313727,229003.79081207496,229199.448048901,229385.47734425348,229578.97360391414,229786.17704698062,229977.32449213075,230144.44821000248,230291.21848318787,230419.10979319614,230538.32248006162,230657.285196787
0,NJ,2bedroom,292667.63476336945,293078.05354025203,293433.74920922477,293776.08354444907,294109.285947311,294425.0225158684,294732.74923400703,295014.9219030279,295274.4185816644,295516.70614945283,295734.6929312974,295940.2546663369
0,NJ,3bedroom,374589.3877594947,375114.0534346834,375576.815392562,376020.3634859029,376454.0829706706,376862.7009576311,377243.82491674135,377607.84738393204,377954.45293709106,378272.4188050128,378558.13222103665,378819.3505957043
0,NJ,4bedroom,476710.483574682,477162.97712253034,477554.8492361097,477934.72933255346,478329.8053007676,478744.5165979574,479146.11427457177,479502.9491839315,479798.61062073207,480050.24580936733,480289.19802358386,480542.9831095891
0,NJ,5bedroomOrMore,619579.9067305614,619975.7924394758,620311.252620728,620669.1098695426,620974.7002767293,621287.0182740209,621575.6157888947,621839.328856282,622117.0056500502,622336.1222037161,622601.0638637224,622786.2285728817
0,NJ,AllHomes,411616.9903075777,412014.76437774335,412325.5615976137,412627.61985416897,412944.90218923305,413305.7192040187,413683.3394848947,414033.2942318996,414329.29404546163,414560.00942069147,414748.2118530425,414927.173950128
0,NV,1bedroom,231887.65473867103,232474.81941425882,232962.0646694531,233364.6691934815,233756.94481452202,234152.2535278834,234570.81271356807,234961.12246229805,235298.52939866047,235563.45687473982,235776.24710244406,235979.67915915372
0,NV,2bedroom,274900.70326836966,275640.4296945744,276244.3216150474,276747.64007506473,277226.3750180892,277551.5237541276,277914.6527740251,278107.6838654787,278342.9058473979,278447.44004373974,278545.07463275566,278590.79854109813
0,NV,3bedroom,422268.50670366164,423002.02479056444,423695.09135463554,424240.499052493,424773.2511364761,425161.8195713841,425545.6475847047,425802.0699419156,426047.01995749155,426192.5998268939,426310.1603441015,426362.378251502
0,NV,4bedroom,515048.037920153,515448.2987572584,515716.00667329127,515962.9465988328,516174.0954026803,516328.4386135797,516340.6346694266,516272.3933458349,516161.12852581876,516068.6487033967,515912.7381217914,515676.0224961323
0,NV,5bedroomOrMore,663701.8426470238,664149.3159204904,664525.0339150795,664821.9739998997,665051.906780428,665211.6076145886,665313.1991255879,665349.4748285471,665336.6989547845,665266.3254463173,665151.8272274289,664989.1247938104
0,NV,AllHomes,441557.8070467581,442277.44944319583,442834.95139616914,443328.3278818887,443820.46591538854,444254.0157413549,444543.7775542907,444688.1786716436,444784.13633089326,444894.2029470901,444977.72687507665,444943.7517955908
0,NY,1bedroom,221491.87737791234,221554.99729279874,221735.71151612498,221832.64752651769,221927.08787855195,222048.64027079777,222140.3481009096,222235.61543154262,222326.6283749343,222413.18144717708,222492.26562297784,222571.97399002724
0,NY,2bedroom,219734.41160543708,219999.68298464717,220278.8463592266,220570.61712209447,220856.38012542162,221139.66718143885,221401.798836681,221628.88094578963,221823.45576831413,221994.0103457929,222154.03233217978,222316.1098382986
0,NY,3bedroom,267612.3179304389,267982.73635568534,268347.2055557943,268720.5316026039,269079.1295201636,269436.59358078206,269790.75083245593,270124.03327870526,270429.87976864964,270705.16140357504,270948.30821479746,271165.11927723256
0,NY,4bedroom,316517.4833077559,316911.82925102516,317308.6428369204,317674.67847138987,318005.86175547447,318319.197934286,318631.5882943192,318934.3125646897,319214.832787018,319476.47369135515,319731.505796163,319981.97044116416
0,NY,5bedroomOrMore,417509.50016012293,417879.28878690314,418249.0102198638,418606.37944366765,418930.55147650983,419211.5951224613,419461.44045306346,419704.8538901963,419962.25087527855,420234.1513395527,420502.30271154613,420743.55600121565
0,NY,AllHomes,289578.343378353,289936.4233397533,290304.8655697476,290633.6706801798,290928.9786947466,291209.2705581257,291493.25809411606,291765.2496860696,292014.4054790257,292246.56318021443,292475.0754569891,292698.99992711877
0,OH,1bedroom,100760.26858374709,101132.14981182321,101445.01508503956,101757.95242975609,102066.25881982452,102361.24530371967,102641.1241197322,102904.59148994411,103154.3594478161,103395.14750628098,103629.26755668512,103855.42415725136
0,OH,2bedroom,126563.27836619473,127063.68132695384,127485.4064605126,127891.61909185296,128283.3484137081,128657.90104410675,129015.81522233589,129357.7250604827,129683.99782645413,129995.09539101261,130291.3890275232,130573.33468232778
0,OH,3bedroom,164516.71297328814,165043.76959048107,165501.2564100063,165955.2575114569,166386.77289006,166809.98547964086,167213.2187606049,167608.0375674551,167984.0485877976,168351.79117398054,168701.81770117843,169043.77538900552
0,OH,4bedroom,216214.55119628084,216837.0157833696,217356.46677935708,217869.25024230726,218376.51196448115,218856.94373324962,219317.90715474062,219764.62503442322,220196.1352527397,220613.17317554908,221017.06433874165,221408.30783758138
0,OH,5bedroomOrMore,272887.7896464343,273513.4702631402,274074.8401842616,274611.5458938882,275137.05953392276,275646.9738884427,276124.49466498493,276580.9348267871,277033.38240333355,277481.52457736025,277908.52521673986,278312.4404376247
0,OH,AllHomes,170209.84068282688,170727.65074714625,171163.916084211,171598.53217347144,172007.95771763314,172409.97101835642,172788.23216895483,173159.55749274604,173509.56937736156,173852.74025271554,174176.75440271862,174494.07740849236
0,OK,1bedroom,61551.41483978414,61962.07605870057,62273.237086228546,62612.19999547469,62930.01012903883,63231.58628001472,63503.73625846696,63729.132581705395,63919.017652953225,64063.369072052104,64184.03632319143,64275.822003855064
0,OK,2bedroom,69701.28119452577,70006.95235850617,70275.01336278727,70557.30861909736,70843.0564527725,71137.61924234447,71431.89176263959,71720.39272397917,71997.28370169552,72260.67459330044,72511.43559166545,72752.82063439843
0,OK,3bedroom,116413.28147904677,116901.55308567784,117328.23667868073,117767.17784971725,118188.45167970235,118613.60572876457,119025.97739160394,119440.00516651773,119842.16669667071,120244.94222325018,120636.31852436037,121027.5457348002
0,OK,4bedroom,185444.05915132636,186116.89169098446,186657.91981560038,187193.08404783063,187701.88318646463,188193.2695013256,188698.7371102533,189216.7941253781,189721.43292830282,190194.22692015243,190643.18916164187,191092.13009741026
0,OK,5bedroomOrMore,261985.3188913982,262598.9835716133,263123.41888330237,263689.3106637143,264180.23945239425,264708.41458618443,265174.73900732805,265672.27067469474,266120.7723475003,266593.26815713383,267029.06428898615,267481.02363842144
0,OK,AllHomes,107170.8584286841,107638.5389715325,108048.17058065163,108476.45468732412,108894.53339008582,109307.74237967435,109704.77756032154,110085.16752309361,110449.06917251066,110800.82956052864,111145.25433083941,111486.86916983988
0,OR,1bedroom,284996.2150444305,285578.9400619054,286156.0916157603,286717.13066152175,287243.4855668492,287719.80318595056,288138.51964277064,288501.57922854536,288819.6367224092,289108.37170895224,289383.16879395855,289654.3448711717
0,OR,2bedroom,297201.10026497283,298059.88771176833,298891.7979913424,299680.1913362209,300406.3377763463,301037.1915289188,301585.6991025606,302092.7640685328,302569.6023058302,303028.8936011598,303488.07310307835,303924.2395370679
0,OR,3bedroom,354651.96510222036,355650.90719716856,356623.16146345437,357577.1774216966,358468.7523892639,359314.54290871555,360064.0525129184,360726.2431120253,361305.9928344557,361810.06794951175,362280.1778247516,362723.33338525443
0,OR,4bedroom,426947.8816353006,428015.2074818508,429056.5213521791,430069.7567572213,431038.3572660637,431946.0926102117,432768.34291049355,433498.5316410374,434138.2137173707,434706.0577101357,435226.0852023534,435723.41232100263
0,OR,5bedroomOrMore,496117.33392720146,496923.9990302739,497652.2257750942,498322.508666717,498931.0138766217,499483.285316289,499981.19656862,500427.4107577321,500824.94544441573,501175.7678927351,501482.9991387603,501748.3892650537
0,OR,AllHomes,359072.3006590569,360060.4242364249,361020.92248058843,361966.79097500164,362857.6844246053,363706.5937971984,364460.1547265372,365124.86215588363,365699.1241428336,366191.3136880919,366645.3573775987,367070.64748808247
0,PA,1bedroom,140739.04921845353,141062.87567708208,141313.5768849943,141561.07747254675,141797.70764978707,142021.44558869736,142237.6356994749,142440.4569490811,142636.04523759792,142818.5078911127,142993.90855517617,143156.50659897193
0,PA,2bedroom,153415.91296895218,153853.98831461847,154266.40662840032,154665.850174177,155037.58944604636,155373.96885770498,155682.86852914267,155978.04616762185,156266.1940962496,156542.60016102676,156798.31327593396,157030.36841106237
0,PA,3bedroom,189543.97262449507,190042.9722226115,190505.2122863493,190953.16431587737,191363.92404582343,191736.71661705285,192088.74214873347,192436.712145332,192780.4334841504,193106.37859518416,193404.5058390425,193679.0151201119
0,PA,4bedroom,255729.08643920682,256292.55905164735,256789.50196477832,257259.14675095715,257703.76862771017,258140.0664411725,258580.15212417895,259012.75738670118,259421.22932901018,259793.0434389405,260123.35135483372,260419.70514686272
0,PA,5bedroomOrMore,341268.62072614173,341974.4457133633,342610.1551436968,343201.20036586333,343749.20320813626,344278.8384868886,344799.10556810244,345302.0862466136,345774.5455680075,346215.19249775435,346634.9400088004,347043.81734787766
0,PA,AllHomes,200925.29226504758,201423.12002115557,201884.80644551833,202316.73034686892,202720.22395427455,203107.28014593193,203485.1128329071,203848.84011618467,204189.55802632126,204505.84476234432,204805.491886,205096.62036696344
0,RI,1bedroom,233512.92030013166,234143.1627313121,234689.47398188693,235200.90708863115,235684.52041002284,236161.08370367356,236623.74829103745,237054.77912409237,237445.11442949646,237779.40748165437,238062.1789273725,238303.40283008598
0,RI,2bedroom,297657.3454701405,298424.11192877823,299115.6623300021,299760.23761255655,300344.1648139916,300884.40005887364,301408.68642549677,301900.9923687615,302349.723897575,302780.4835468637,303196.25266513124,303574.2502138515
0,RI,3bedroom,356072.7712263562,356848.16094995325,357533.463825731,358156.5108753777,358743.0114576131,359322.59239759186,359900.68010809633,360479.40706736903,361035.1437621365,361549.86187530664,361999.1603112647,362377.2288004971
0,RI,4bedroom,439876.4117712813,440599.0558258262,441343.70796150336,441792.82159755775,442574.1247400285,442922.13734909246,443543.77682527015,443986.88593873626,444337.2901621144,444906.9671914169,445077.6521109188,445617.64005354035
0,RI,5bedroomOrMore,580274.6955013685,581261.2965328232,582195.3717733029,583078.3332991574,583920.1309493472,584703.4033699841,585434.4922282478,586100.6086926996,586716.2143816464,587276.9491032655,587803.8149059841,588295.8793125056
0,RI,AllHomes,364562.99712120363,365386.46632257814,366093.79591793375,366805.52814386017,367449.7962051909,368036.2742094088,368636.60996730975,369151.80655465036,369653.5999927961,370148.92494112893,370563.26484563574,370997.80199858453
0,SC,1bedroom,214308.1046032067,214596.951096241,214902.97259882768,215266.44693896043,215676.27404694015,216079.2886160189,216422.19926462308,216678.50462473024,216864.999184379,217022.29730143078,217192.7563777429,217392.49594388655
0,SC,2bedroom,203613.6017553176,204164.69748717744,204668.677155161,205172.45211526492,205680.55279731267,206188.5540535698,206663.8740085034,207080.7596779162,207419.49185036225,207682.82963542372,207888.06390297966,208063.46085623867
0,SC,3bedroom,245810.64385274795,246358.0165535263,246897.94972419293,247413.50053382412,247883.02759350452,248339.3996292529,248780.27575337296,249186.54856658404,249558.85931555013,249903.3436590964,250225.17857260743,250531.344486413
0,SC,4bedroom,375639.09199016186,376140.09643197793,376583.0251028358,377033.5286558522,377436.9376311435,377822.7660068381,378148.7105232555,378475.2805002133,378763.61801960703,379052.7422966522,379292.2553481248,379531.7793809255
0,SC,5bedroomOrMore,598766.2870166993,599342.1765152051,599893.784821843,600398.214408362,600882.8693924735,601344.878210185,601785.2350406572,602214.2650629868,602610.4943448597,602995.4472485004,603347.0217502215,603687.4116191937
0,SC,AllHomes,227218.52790457517,227679.03828701453,228175.31627386285,228611.11715100185,229005.16754087445,229356.90222561336,229712.743173807,230064.015774654,230387.21283282374,230668.94647552815,230931.71526021525,231196.07901246462
0,SD,2bedroom,94321.69499551508,94131.2198725472,94563.1853602921,94765.66527814796,94911.1113401828,95066.13520643758,95204.05711992065,95400.16666202931,95596.57806070904,95727.63456213333,95870.48195202471,96064.2736871026
0,SD,3bedroom,138406.64245722786,138690.50806094822,138975.7666196205,139274.6564737456,139576.0294322128,139888.12242836258,140188.49815046508,140499.6638660251,140801.7443248902,141109.22720846123,141409.34190724566,141714.60101482124
0,SD,4bedroom,187387.6957941896,187816.0802986916,188259.1190149014,188704.59428635033,189095.37249389882,189547.09853179037,189939.1444953192,190380.77993590455,190773.03350928408,191204.14370221805,191599.66953331104,192017.99025195406
0,SD,5bedroomOrMore,248685.06408281272,249231.62967416696,249841.30204003307,250335.3657433929,250830.39677302912,251351.36583774365,251906.06024348244,252427.8543073537,252914.07651507112,253409.71994342314,253932.9799691847,254450.1360479887
0,SD,AllHomes,131630.52250976572,131784.6676378848,132082.28690313952,132318.64671333157,132538.0835180668,132806.01858839902,133051.15040858893,133310.63812721524,133561.84435056683,133826.16239341957,134078.0080809654,134341.83107099953
0,TN,1bedroom,138789.2605879539,139461.14616304348,140032.6670068541,140573.14659057785,141097.89094844533,141612.35027267263,142130.45811632602,142645.86146902503,143135.2031324306,143585.3536776371,144003.5477522796,144407.03097625062
0,TN,2bedroom,131704.33252630412,132313.05400733202,132896.61377618567,133453.98113689612,133998.85397621567,134521.45107283574,135031.19056568824,135520.69225825596,135996.47605268858,136453.76780196256,136897.00349175688,137323.25639794304
0,TN,3bedroom,192224.5279421513,193133.11055943355,193973.51251109227,194785.719212983,195532.32949608008,196221.76762335218,196903.41151202886,197592.88386036895,198262.76662220544,198886.9775307202,199468.9809935377,200030.05551431858
0,TN,4bedroom,263757.7868866159,264849.8788737447,265851.22765800817,266808.4901849397,267748.12931216566,268665.3892935473,269492.07687751635,270278.05541699944,271043.1998968127,271785.792040176,272479.42195940483,273122.161809263
0,TN,5bedroomOrMore,385805.145176989,387375.0236394182,388777.39060895407,390113.1301977171,391373.0193012941,392587.2633294952,393758.54333120614,394875.832960373,395968.39495313034,397003.05687009444,398017.28817671124,398981.8398541331
0,TN,AllHomes,189107.1856537617,190035.20731597417,190896.61724649204,191718.2745922317,192513.49124051922,193265.45413618206,193994.7710198543,194687.33373757068,195358.2759375831,195998.0190421022,196617.23020270813,197209.57002621645
0,TX,1bedroom,174990.46463422995,175368.62187916855,175729.393685767,176051.8593835811,176343.46389976467,176638.1674227235,176949.39335115862,177267.37108205692,177570.6373156301,177841.77127404447,178081.09568241274,178305.75659235896
0,TX,2bedroom,194121.1830435671,194671.15479287293,195137.47356943792,195583.09727318014,196018.22470671593,196460.3428283275,196912.1772189745,197366.3407874586,197809.24530369238,198228.53066186805,198618.59142198417,198982.38365684854
0,TX,3bedroom,256521.4306079917,257083.93455702654,257544.9924484126,258003.4914526353,258453.22794441742,258874.85417086506,259295.07035924622,259689.62015982234,260082.10045501502,260452.2476125401,260819.33172133574,261166.84309854236
0,TX,4bedroom,335291.7176538385,335772.3906077141,336224.1491013074,336641.47557401145,337037.32012615894,337428.4461170525,337791.5702002651,338145.9810950949,338492.23739981104,338812.3341909143,339130.9570700769,339434.86137900816
0,TX,5bedroomOrMore,464583.9522861504,465041.45109814085,465433.87054311804,465760.1287337004,466036.69940766983,466323.46900619,466643.67280186154,466997.4939884546,467347.466935868,467649.37618254137,467893.770770402,468093.62669590104
0,TX,AllHomes,292525.58168272703,293055.81294787844,293528.8240063059,293956.7024837755,294407.77817939647,294789.47884515027,295218.96409037785,295573.13490256184,295973.036001226,296309.7518391177,296675.954503309,296999.9328400611
0,UT,1bedroom,262497.5734313254,263286.2613518065,263934.61180256674,264472.667277671,264871.09712835145,265198.4820209008,265478.79732991924,265755.5432160225,266050.46543964103,266345.8803728491,266636.09123656224,266879.30944280425
0,UT,2bedroom,307208.26692980446,308215.82672378403,309131.25162930996,309966.49646861735,310731.3204254045,311419.7280826227,312032.1790611656,312582.33041235263,313083.4903669565,313535.6266790848,313935.5272304006,314290.40355341526
0,UT,3bedroom,359202.79592299473,360399.87547387986,361487.75343711703,362491.75640945643,363368.53565513354,364126.3164715986,364774.9883091888,365321.48580748966,365812.1037314158,366254.5163587928,366678.2399399956,367084.12066589243
0,UT,4bedroom,398389.9160727287,399532.12041446654,400576.10607681115,401562.25073415716,402457.31286886643,403266.4036685774,403981.6278148719,404601.1651261252,405141.02113524417,405606.53384612885,406016.3446171796,406379.4772815842
0,UT,5bedroomOrMore,472855.3337689009,473871.68101793434,474805.93572018,475676.2979532369,476481.22282018326,477228.0493387166,477922.9567420358,478563.19450686063,479162.28235478094,479708.80207645963,480222.6154919817,480685.5568886731
0,UT,AllHomes,402507.786001075,403568.372326066,404564.5812636462,405495.40148391615,406360.5409295749,407160.25404629053,407895.8714785798,408569.38731861085,409183.8088282689,409742.6168395306,410250.03422829555,410710.4430081355
0,VA,1bedroom,269802.8694493267,269967.93515283416,270113.03197373793,270252.2649361434,270386.5685351012,270502.6436433211,270611.3152581631,270699.9636070732,270776.444026363,270841.35924515664,270897.141813455,270950.9898876914
0,VA,2bedroom,269409.230177752,269678.08500503964,269944.64576875186,270187.9083336095,270405.065906298,270601.2053037533,270759.7889435865,270892.58522089594,271011.5387918092,271112.5848515705,271213.54394316406,271318.03022369987
0,VA,3bedroom,332556.31834953383,332920.2823089998,333259.6760887565,333561.58736845106,333857.92640930205,334092.80074723734,334337.3733557949,334515.1697259761,334705.17633764626,334839.12205231236,334975.4852094608,335076.84480790107
0,VA,4bedroom,448962.34433346166,449382.42593287316,449770.3274727454,450128.35645915533,450449.42311259644,450741.47420845384,450998.495865194,451229.51423729135,451429.45579059696,451606.8474488978,451757.60732397804,451889.2465070491
0,VA,5bedroomOrMore,587259.5314369363,587807.2058081458,588314.3470837235,588789.5584519649,589224.5743281351,589626.4403440758,589991.1120542611,590323.4476194757,590622.6220642083,590891.5987369901,591131.7266425223,591344.6517800984
0,VA,AllHomes,368702.3171142913,369106.7344511453,369476.18141320057,369820.28329287097,370126.85418902506,370402.5115453666,370645.31265371264,370857.05192839284,371041.61237236095,371197.40899396123,371331.0604718799,371439.5518265796
0,VT,1bedroom,164707.70657669744,164948.9283574235,165068.3518078065,165295.1546431858,165466.46740136383,165682.90420774274,165844.20106702246,166005.28871659833,166119.2905766313,166228.34650979654,166318.07117583917,166418.29131600133
0,VT,2bedroom,200511.13888797804,200891.07602702966,201204.02850164426,201546.09560034468,201927.28363468006,202309.7404195042,202668.33856389014,202982.14775342765,203251.0316120677,203500.13916826775,203758.07488320305,204037.63288349597
0,VT,3bedroom,254099.46280134746,254653.91240204987,255180.6145434888,255683.75131953997,256165.20689053074,256639.29104796564,257113.37500999027,257574.15302134166,258004.8119407999,258406.63180114285,258795.531996041,259182.13097290212
0,VT,4bedroom,295289.6102822512,295921.50939586735,296467.0318227989,297023.06083592086,297539.61527569947,298062.0176545982,298556.8895059794,299034.2638587708,299509.49056630617,299954.9184475633,300397.55217029876,300823.90914242837
