,CA,TX,NY,FL,IL,PA,OH,MI,GA,NC,NJ,VA,WA,MA,IN,AZ,TN,MO,MD,WI,MN,CO,AL,SC,LA,KY,OR,OK,CT,IA,MS,AR,KS,UT,NV,NM,WV,NE,ID,HI,ME,NH,RI,MT,DE,SD,AK,ND,VT,DC,WY,CA_forecast,TX_forecast,NY_forecast,FL_forecast,IL_forecast,PA_forecast,OH_forecast,MI_forecast,GA_forecast,NC_forecast,NJ_forecast,VA_forecast,WA_forecast,MA_forecast,IN_forecast,AZ_forecast,TN_forecast,MO_forecast,MD_forecast,WI_forecast,MN_forecast,CO_forecast,AL_forecast,SC_forecast,LA_forecast,KY_forecast,OR_forecast,OK_forecast,CT_forecast,IA_forecast,MS_forecast,AR_forecast,KS_forecast,UT_forecast,NV_forecast,NM_forecast,WV_forecast,NE_forecast,ID_forecast,HI_forecast,ME_forecast,NH_forecast,RI_forecast,MT_forecast,DE_forecast,SD_forecast,AK_forecast,ND_forecast,VT_forecast,DC_forecast,WY_forecast
1996-11-30,129241.0,64254.0,90143.0,77447.0,100648.0,72117.0,66819.0,74442.0,71299.0,75398.0,123864.0,79145.0,111122.0,119414.0,72065.0,98012.0,69502.0,63158.0,103837.0,80694.0,83195.0,108559.0,55059.0,73158.0,60213.0,52664.0,103859.0,31021.0,106917.0,64473.0,58614.0,54404.0,51788.0,125993.0,116902.0,,39850.0,64173.0,89968.0,200058.0,84060.0,80749.0,105708.0,,101436.0,76225.0,100157.0,,91110.0,149451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,129293.0,64442.0,90113.0,77579.0,101304.0,72269.0,67020.0,74922.0,71651.0,75739.0,123892.0,79217.0,111531.0,119882.0,71800.0,98314.0,69797.0,63236.0,103869.0,80997.0,83551.0,109192.0,55165.0,73417.0,60655.0,52897.0,104564.0,31185.0,106851.0,64843.0,58785.0,54530.0,51864.0,126364.0,117133.0,,39922.0,64368.0,89973.0,198675.0,84087.0,81009.0,105725.0,,101673.0,76244.0,100054.0,,91362.0,149399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-31,129129.0,64415.0,90009.0,77567.0,101535.0,72356.0,67238.0,75373.0,71855.0,76153.0,124022.0,79241.0,111859.0,120054.0,71536.0,98571.0,70023.0,62984.0,103817.0,81239.0,83864.0,109835.0,55260.0,73530.0,60788.0,53096.0,105253.0,31272.0,106479.0,64901.0,58919.0,54690.0,52025.0,126674.0,117386.0,,40177.0,64619.0,90122.0,197624.0,84403.0,81372.0,105861.0,,101884.0,76125.0,100414.0,,91690.0,149519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,128978.0,64351.0,90090.0,77583.0,101556.0,72439.0,67461.0,75756.0,72086.0,76556.0,124251.0,79279.0,112230.0,120279.0,71164.0,98862.0,70225.0,62718.0,103809.0,81495.0,84245.0,110387.0,55310.0,73777.0,60776.0,53232.0,105938.0,31361.0,106484.0,64820.0,58965.0,55022.0,52191.0,127009.0,117749.0,,40437.0,64841.0,90133.0,196414.0,84903.0,81925.0,105904.0,,102268.0,75868.0,100939.0,,91831.0,149796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,128954.0,64297.0,90187.0,77622.0,101666.0,72567.0,67675.0,76169.0,72344.0,76991.0,124558.0,79264.0,112730.0,120483.0,70958.0,99073.0,70468.0,62459.0,103761.0,81778.0,84733.0,110972.0,55199.0,73991.0,60687.0,53370.0,106695.0,31422.0,106116.0,64659.0,59134.0,55256.0,52423.0,127232.0,117900.0,,40737.0,65296.0,90110.0,194820.0,85426.0,82486.0,105988.0,,102744.0,75527.0,102030.0,,91965.0,150340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,129220.0,64327.0,90316.0,77844.0,101575.0,72746.0,67889.0,76579.0,72728.0,77344.0,124801.0,79267.0,113387.0,120912.0,70599.0,99349.0,70843.0,62407.0,103765.0,82055.0,85271.0,111597.0,55139.0,74174.0,60888.0,53513.0,107434.0,31540.0,106062.0,64633.0,59295.0,55471.0,52301.0,127465.0,118247.0,,40875.0,65753.0,89884.0,192740.0,85797.0,82942.0,106035.0,,103305.0,75651.0,102645.0,,91915.0,150965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-31,129596.0,64379.0,90300.0,78055.0,101691.0,72988.0,68116.0,77040.0,73118.0,77671.0,125104.0,79214.0,114048.0,121403.0,70359.0,99630.0,71195.0,62407.0,103769.0,82346.0,85724.0,112286.0,55210.0,74460.0,61202.0,53695.0,108199.0,31644.0,105881.0,64628.0,59590.0,55533.0,52225.0,127756.0,118492.0,,40967.0,66239.0,89976.0,191407.0,86065.0,83164.0,106291.0,,103612.0,76695.0,103132.0,,91973.0,151329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,129988.0,64471.0,90296.0,78231.0,101532.0,73224.0,68347.0,77477.0,73469.0,77987.0,125394.0,79207.0,114468.0,121931.0,70357.0,99919.0,71443.0,62494.0,103800.0,82556.0,86036.0,112936.0,55345.0,74750.0,61586.0,53884.0,108922.0,31826.0,105802.0,64627.0,59843.0,55614.0,52142.0,128094.0,118776.0,,41027.0,66450.0,90386.0,190663.0,86502.0,83255.0,106617.0,,103639.0,77476.0,103060.0,,92285.0,151247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-31,130509.0,64571.0,90402.0,78396.0,101399.0,73462.0,68605.0,77988.0,73880.0,78316.0,125695.0,79201.0,114879.0,122450.0,70547.0,100162.0,71694.0,62654.0,103967.0,82727.0,86387.0,113509.0,55585.0,75221.0,62049.0,54095.0,109662.0,32020.0,105909.0,64712.0,60071.0,55662.0,52404.0,128563.0,118933.0,,41062.0,66671.0,91037.0,190099.0,86825.0,83331.0,106933.0,,103553.0,78315.0,103277.0,,92844.0,151500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-31,131127.0,64618.0,90509.0,78568.0,99878.0,73570.0,68826.0,78512.0,74315.0,78676.0,125954.0,79233.0,115236.0,122987.0,70743.0,100407.0,72014.0,62808.0,104120.0,82830.0,86737.0,114062.0,55834.0,75588.0,62519.0,54292.0,110312.0,32226.0,105935.0,64841.0,60300.0,55724.0,52672.0,129052.0,118889.0,,41167.0,66818.0,91533.0,189234.0,87139.0,83491.0,107046.0,,103613.0,78759.0,103651.0,,93334.0,151315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
