State,Room Size,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24,11/30/24,12/31/24,1/31/25,2/28/25
Washington,2bedroom,347748.1946,349022.867,350622.8776,352511.1459,354588.0478,356556.733,358568.2861,360952.8661,363731.827,366693.8233,369835.9014,373231.5787,374305.1077,375697.4297,377399.7163,379376.8958,381531.0906,383566.9685,385636.934,388072.2933,390895.3982,393895.77,397071.2088,400495.8875,401594.6282,403008.8674,404730.2072,406723.9501,408892.5439,410940.9393,413021.7865,415466.6057,418297.9341,421305.455,424487.1087,427917.1901,429020.6275,430438.9497,432163.8389,434160.6675,436331.9438,438382.671,440465.5454,442912.1268,445744.9873,448753.84,451936.6514,455367.7393,456472.0517,457891.1345,459616.685,461614.0884,463785.8644,465837.026,467920.2781,470367.1878,473200.3337,476209.4344,479392.4616
Massachusetts,2bedroom,343380.2545,344084.5402,344854.6203,345402.285,346187.757,347248.3035,348508.6093,349709.0797,350944.0855,352611.1609,354544.1635,356815.4041,357426.0056,358157.2556,358949.1391,359514.4339,360314.1616,361386.2353,362655.8619,363863.8691,365104.9691,366776.9722,368713.9594,370988.4219,371601.6287,372334.9854,373128.5722,373695.2444,374496.0858,375569.06,376839.4148,378048.0109,379289.587,380961.9751,382899.2736,385173.9878,385787.3981,386520.9194,387314.6393,387881.4191,388682.3475,389755.3921,391025.8038,392234.4458,393476.0591,395148.4773,397085.8001,399360.534,399973.9603,400707.4943,401501.2247,402068.0129,402868.9481,403941.9981,405212.4143,406421.0599,407662.6762,409335.0967,411272.4214
Indiana,2bedroom,98104.96001,98286.60526,98441.67506,98630.08696,98941.77765,99411.36084,100025.6842,100592.6405,101087.0447,101530.9038,102057.8701,102534.0293,102696.3614,102889.2307,103038.9652,103211.3779,103502.2501,103951.0516,104548.0066,105102.803,105590.6573,106032.9415,106562.0547,107042.6031,107210.1707,107408.0114,107561.7231,107736.7723,108028.9172,108477.8342,109074.0799,109627.708,110114.2649,110555.3733,111083.5869,111563.5748,111730.9094,111928.7833,112082.7081,112258.061,112550.5231,112999.7152,113596.1616,114149.9061,114636.5015,115077.588,115605.7411,116085.6515,116252.9096,116450.7199,116604.6006,116779.93,117072.387,117521.5875,118118.0504,118671.8143,119158.428,119599.529,120127.6917
Arizona,2bedroom,228354.6987,229467.3836,230785.3916,232219.2767,233839.4965,235240.8761,236765.692,238339.7506,240262.4558,242069.8666,243846.7465,245866.6063,246943.4387,248095.6393,249447.4944,250910.3714,252555.424,253978.0743,255521.1095,257110.7739,259046.8462,260865.7066,262652.3937,264680.6539,265764.6815,266923.0452,268280.1794,269747.5781,271396.5038,272822.4716,274368.3484,275960.4468,277898.6039,279719.2501,281507.4668,283537.0371,284622.1869,285781.5119,287139.4694,288607.5734,290257.1032,291683.5883,293229.9084,294822.3864,296760.8687,298581.7933,300370.2486,302400.0232,303485.3481,304644.823,306002.9089,307471.1229,309120.7469,310547.3127,312093.7019,313686.2391,315624.7722,317445.7402,319234.2327
Tennessee,2bedroom,142640.2326,143556.9958,144339.8754,145060.42,145880.0348,146823.1128,147804.4533,148820.5545,149756.9916,150722.5546,151698.0471,152817.9657,153722.6604,154645.0253,155431.5383,156155.2467,156976.9042,157921.7693,158904.2581,159921.3688,160858.4514,161824.5846,162800.44,163920.6807,164825.5793,165748.1262,166534.7538,167258.5651,168080.2869,169025.2101,170007.7351,171024.8786,171961.9815,172928.1334,173904.0001,175024.2513,175929.1564,176851.7092,177638.3403,178362.155,179183.8789,180128.804,181111.3301,182128.4747,183065.5782,184031.7306,185007.5977,186127.8493,187032.7545,187955.3076,188741.9388,189465.7536,190287.4775,191232.4027,192214.9289,193232.0734,194169.177,195135.3295,196111.1966
Missouri,2bedroom,106255.1937,106611.1887,107021.2707,107427.2222,107743.0018,108078.2826,108416.198,108774.1819,109120.8641,109458.0028,109829.4398,110177.0719,110505.0251,110860.8628,111270.8421,111676.7264,111992.4622,112327.7142,112665.6109,113023.5825,113370.2567,113707.3902,114078.8238,114426.4536,114754.4053,115110.2421,115520.2208,115926.1047,116241.8402,116577.0921,116914.9886,117272.9602,117619.6343,117956.7677,118328.2013,118675.8311,119003.7828,119359.6196,119769.5983,120175.4822,120491.2177,120826.4696,121164.3661,121522.3377,121869.0118,122206.1452,122577.5788,122925.2086,123253.1603,123608.9971,124018.9757,124424.8597,124740.5952,125075.8471,125413.7436,125771.7152,126118.3893,126455.5227,126826.9563
Maryland,2bedroom,212124.7808,212230.6129,212530.9668,212867.8598,213284.2283,213647.0173,214068.1782,214422.6679,214868.4482,215300.4856,215739.7502,216455.2158,216457.64,216562.2724,216861.5656,217197.5207,217613.06,217975.1158,218395.6284,218749.5448,219194.8182,219626.4075,220065.2758,220780.3911,220782.5054,220886.8639,221185.9149,221521.6558,221937.0057,222298.8941,222719.2586,223073.0441,223518.2018,223949.6887,224388.4666,225103.5018,225105.5454,225209.8413,225508.837,225844.529,226259.8357,226621.6858,227042.0165,227395.7721,227840.9035,228272.367,228711.1242,229426.1411,229428.1685,229532.4502,229831.4333,230167.1141,230582.4109,230944.2523,231364.5753,231718.3241,232163.4493,232594.9075,233033.66
Wisconsin,2bedroom,150426.4323,151058.0837,151706.742,152377.9324,153084.8137,153746.9204,154451.8398,155121.6643,155778.7558,156358.639,156942.9473,157423.393,158118.18,158746.9133,159393.2355,160062.5556,160767.9396,161428.8475,162132.8073,162801.8633,163458.3397,164037.7303,164621.6444,165101.7743,165796.3086,166424.8395,167070.9997,167740.1901,168445.4703,169106.2951,169810.1883,170479.191,171135.6247,171714.9812,172298.8679,172778.976,173473.4927,174102.0096,174748.1586,175417.34,176122.6129,176783.432,177487.3205,178156.3196,178812.7503,179392.1045,179975.9893,180456.0958,181150.6113,181779.1273,182425.2754,183094.4563,183799.7287,184460.5473,185164.4356,185833.4344,186489.8649,187069.2189,187653.1036
Minnesota,2bedroom,208401.9408,209204.4885,210258.0107,211301.8375,212227.5246,213216.9958,214171.4597,215137.6677,216062.0263,216928.6683,217913.5071,218990.279,219752.5187,220563.3712,221623.5901,222672.817,223602.8585,224595.841,225553.1364,226521.6276,227447.8273,228315.9539,229301.9898,230379.7271,231142.7453,231954.2254,233014.9505,234064.5855,234994.9562,235988.2041,236945.7135,237914.3773,238840.7161,239708.955,240695.0814,241772.8916,242535.9686,243347.4962,244408.2596,245457.9254,246388.321,247381.589,248339.1145,249307.7913,250234.1407,251102.388,252088.5212,253166.337,253929.4184,254740.9496,255801.7159,256851.3841,257781.7815,258775.051,259732.5778,260701.2556,261627.6057,262495.8537,263481.9874
Colorado,2bedroom,326249.3185,326458.5169,326991.9148,327669.4663,328501.725,329329.9707,330038.259,330721.4598,331696.2906,333021.3429,334172.1043,335435.977,336164.6108,336379.8408,336918.2115,337599.863,338435.502,339266.5349,339977.1211,340662.2165,341638.6094,342964.9496,344116.773,345381.5211,346110.8768,346326.7018,346865.5632,347547.6193,348383.5919,349214.8998,349925.7127,350610.9951,351587.5422,352914.0095,354065.9375,355330.7721,356060.199,356276.0828,356814.9926,357497.0886,358333.0941,359164.4291,359875.2644,360560.5653,361537.1275,362863.6073,364015.5458,365280.3888,366009.8228,366225.7123,366764.6269,367446.7269,368282.7356,369114.0733,369824.9108,370510.2135,371486.7773,372813.2583,373965.1978
Alabama,2bedroom,87689.40377,88186.9171,88722.42159,89139.92414,89495.70274,89857.86758,90304.49677,90833.46262,91387.03275,92014.3074,92652.53764,93431.35677,93961.35253,94408.08785,94892.06377,95257.73373,95561.6966,95872.29206,96267.76128,96746.09139,97249.62978,97827.53106,98417.08216,99147.93896,99630.70209,100030.9404,100469.1558,100789.7991,101049.464,101316.483,101669.089,102105.2601,102567.3338,103104.4547,103653.8993,104345.3131,104789.2864,105151.3774,105552.0777,105835.8279,106059.2114,106290.5508,106608.0691,107009.7345,107437.875,107941.6256,108458.2537,109117.3955,109529.6321,109860.5131,110230.5214,110484.0887,110677.7902,110879.9402,111168.7533,111542.1899,111942.57,112419.0209,112908.8022
South Carolina,2bedroom,128286.2788,128612.2618,129113.7928,129670.6335,130181.1516,130699.904,131186.0631,131683.9247,132138.9642,132598.6682,132976.6721,133513.4241,133925.6986,134252.0136,134753.54,135310.5273,135821.0422,136339.8593,136826.0165,137323.9066,137778.9451,138238.6617,138616.665,139153.4226,139565.6968,139892.0142,140393.5405,140950.5289,141461.0437,141979.8614,142466.0185,142963.9088,143418.9473,143878.664,144256.6673,144793.4249,145205.6991,145532.0165,146033.5428,146590.5312,147101.046,147619.8637,148106.0208,148603.9112,149058.9496,149518.6663,149896.6696,150433.4272,150845.7015,151172.0189,151673.5452,152230.5336,152741.0483,153259.866,153746.0231,154243.9135,154698.9519,155158.6686,155536.6719
Louisiana,2bedroom,111296.5198,111556.9162,111729.4463,111931.3188,112012.2447,112063.7205,111999.3909,112075.8962,112294.1407,112653.4469,112969.3808,113134.3681,113359.2985,113619.6248,113792.3456,113994.1575,114075.1764,114126.611,114062.3286,114138.8085,114357.0776,114716.3688,115032.3158,115197.2946,115422.232,115682.5535,115855.2781,116057.0873,116138.1083,116189.5414,116125.2601,116201.7392,116420.0089,116779.2997,117095.247,117260.2255,117485.1631,117745.4845,117918.2092,118120.0183,118201.0393,118252.4724,118188.1912,118264.6702,118482.94,118842.2307,119158.1781,119323.1565,119548.0942,119808.4155,119981.1402,120182.9493,120263.9704,120315.4035,120251.1222,120327.6013,120545.871,120905.1618,121221.1092
Kentucky,2bedroom,95237.29748,95575.232,95952.79883,96345.49339,96751.21141,97164.28005,97569.86371,97977.42563,98371.10009,98725.93066,99022.56614,99334.53533,99657.37754,99990.01316,100362.6887,100751.8874,101154.396,101565.1586,101968.6362,102374.6772,102766.9694,103120.797,103416.5253,103727.833,104050.0797,104382.2793,104754.5639,105143.4751,105545.7271,105956.3002,106359.6092,106765.5253,107157.7069,107511.4521,107807.1078,108118.3613,108440.5603,108772.724,109144.9773,109533.865,109936.0964,110346.6539,110749.9495,111155.8553,111548.0281,111901.7665,112197.4163,112508.6654,112830.8606,113163.0214,113535.2722,113924.1579,114326.3876,114736.9439,115140.2384,115546.1434,115938.3154,116292.0533,116587.7027
Oregon,2bedroom,299733.3952,300324.4298,301163.7545,302006.1859,303059.3281,304104.6,305515.2569,306668.409,307799.0382,308788.0132,309926.1024,311430.9853,311973.6583,312595.8973,313462.8234,314329.6691,315404.4066,316468.7804,317896.3335,319064.4308,320208.2797,321208.9479,322357.3801,323871.4117,324422.1771,325051.5741,325924.8317,326797.2779,327876.9691,328945.7247,330377.1536,331548.6793,332695.5606,333698.9111,334849.7159,336365.8462,336918.4679,337549.5069,338424.2169,339297.9477,340378.7753,341448.536,342880.854,344053.1661,345200.743,346204.7088,347356.0578,348872.6696,349425.7171,350057.1327,350932.1759,351806.2014,352887.2897,353957.281,355389.8029,356562.2954,357710.0319,358714.1388,359865.6127
Oklahoma,2bedroom,64300.48347,64581.54091,64945.07489,65383.65509,65817.4243,66195.95524,66471.08938,66805.756,67128.78804,67578.24182,67919.88929,68346.27946,68688.83875,68972.98556,69336.39353,69776.75368,70210.35291,70589.91472,70864.89473,71200.16145,71523.07211,71972.87695,72314.4355,72741.03203,73083.52896,73367.79762,73731.16312,74171.59553,74605.16642,74984.77126,75259.73265,75595.02509,75917.92364,76367.74391,76709.29466,77135.90047,77478.39242,77762.66668,78126.02902,78566.46482,79000.0337,79379.6406,79654.60072,79989.8944,80312.79216,80762.61319,81104.16345,81530.76972,81873.26136,82157.53591,82520.89805,82961.33402,83394.90278,83774.50979,84049.46983,84384.76358,84707.66129,85157.48237,85499.03259
Connecticut,2bedroom,187970.1877,188143.0977,188227.8305,188373.6667,188425.416,188700.5202,188884.1277,189127.1533,189276.3256,189897.2251,190425.3142,191055.9611,191460.647,191637.1401,191724.727,191872.8367,191926.3971,192202.9439,192387.7005,192631.6415,192781.5429,193403.0232,193931.575,194562.5904,194967.5698,195144.2968,195232.07,195380.3281,195434.0066,195710.6476,195895.4792,196139.4799,196289.429,196910.9472,197439.5291,198070.5686,198475.5672,198652.3094,198740.0947,198888.3625,198942.0488,199218.6959,199403.5324,199647.537,199797.4892,200419.0099,200947.5937,201578.6348,201983.6346,202160.3778,202248.164,202396.4324,202450.1192,202726.7667,202911.6035,203155.6084,203305.5607,203927.0816,204455.6656
Iowa,2bedroom,106264.3782,106345.9058,106580.5478,106837.0874,107109.1469,107308.5993,107528.2621,107763.9968,107965.0285,108156.6189,108254.9267,108371.5733,108482.7217,108563.2461,108796.8158,109052.9411,109324.4775,109523.7677,109743.1709,109978.848,110179.7484,110371.3227,110469.5627,110586.2081,110697.3206,110777.8484,111011.3988,111267.528,111539.0536,111738.3471,111957.7442,112193.4238,112394.3207,112585.8966,112684.1346,112800.7811,112911.8924,112992.4209,113225.9706,113482.1002,113753.6255,113952.9192,114172.3161,114407.9958,114608.8926,114800.4686,114898.7065,115015.3531,115126.4644,115206.9929,115440.5425,115696.6722,115968.1974,116167.4912,116386.888,116622.5678,116823.4645,117015.0406,117113.2784
Mississippi,2bedroom,82100.53998,82400.37372,82786.56368,83183.31412,83574.39852,83873.30271,84165.24567,84399.37602,84622.38389,84802.50469,84903.91413,85012.20051,85273.83806,85573.6586,85959.80725,86356.52912,86747.60392,87046.50954,87338.45668,87572.58988,87795.59868,87975.71933,88077.12835,88185.41445,88447.0519,88746.87246,89133.02116,89529.74305,89920.81786,90219.72348,90511.67061,90745.80381,90968.81261,91148.93326,91250.34228,91358.62838,91620.26583,91920.08639,92306.23509,92702.95698,93094.0318,93392.93741,93684.88454,93919.01774,94142.02655,94322.14719,94423.55621,94531.84231,94793.47977,95093.30032,95479.44902,95876.17091,96267.24573,96566.15135,96858.09847,97092.23167,97315.24048,97495.36112,97596.77015
Arkansas,2bedroom,101192.9105,101710.9239,102210.7031,102647.9741,103186.217,103711.3549,104286.2432,104658.8694,105070.7395,105466.6073,106044.2755,106682.9988,107228.1195,107747.3949,108248.2217,108686.0765,109224.8166,109750.224,110325.3486,110698.0989,111110.0815,111506.0063,112083.7281,112722.4776,113267.6239,113786.9111,114287.7502,114725.6104,115264.3564,115789.7663,116364.8937,116737.6451,117149.6291,117545.5543,118123.2768,118762.0265,119307.1731,119826.4604,120327.2997,120765.1599,121303.906,121829.3159,122404.4434,122777.1947,123189.1787,123585.104,124162.8265,124801.5761,125346.7228,125866.0101,126366.8494,126804.7096,127343.4557,127868.8655,128443.993,128816.7444,129228.7284,129624.6537,130202.3761
Kansas,2bedroom,79228.21414,79490.21632,79751.02576,80067.46878,80358.0487,80632.01504,80863.06755,81024.11442,81219.14084,81464.15249,81741.15656,81978.15753,82268.37165,82530.37364,82791.18294,83107.62588,83398.20576,83672.1721,83903.22461,84064.27148,84259.29789,84504.30955,84781.31362,85018.31458,85308.52871,85570.5307,85831.34,86147.78294,86438.36282,86712.32916,86943.38166,87104.42854,87299.45495,87544.4666,87821.47067,88058.47164,88348.68577,88610.68776,88871.49705,89187.94,89478.51988,89752.48621,89983.53872,90144.58559,90339.61201,90584.62366,90861.62773,91098.6287,91388.84283,91650.84481,91911.65411,92228.09705,92518.67694,92792.64327,93023.69578,93184.74265,93379.76907,93624.78072,93901.78479
Utah,2bedroom,277387.9109,278188.4753,279401.6411,280501.1256,281989.3933,283496.6937,284778.9219,285990.5076,287110.3233,288622.6074,289917.9019,291475.9998,292426.8128,293208.2562,294405.5933,295491.9744,296969.3948,298467.7156,299742.5103,300947.9425,302062.664,303570.7311,304862.5347,306417.7428,307366.1635,308145.6265,309341.3241,310426.3481,311902.6451,313400.0359,314674.0607,315878.8555,316993.0494,318500.6798,319792.1218,321347.0306,322295.2035,323074.4614,324269.9892,325354.8727,326831.0533,328328.3477,329602.2928,330807.0216,331921.1609,333428.746,334720.1506,336275.0284,337223.1756,338002.4123,339197.9225,340282.7914,341758.96,343256.2444,344530.1812,345734.9032,346849.0369,348356.6173,349648.018
Nevada,2bedroom,224035.3974,224140.3794,223764.8567,223049.8108,222350.3744,222176.8503,222608.696,223451.5098,224183.0177,225224.062,226081.5906,227745.6472,227901.7603,227928.3274,227481.5413,226701.7315,225943.4379,225716.4244,226099.6592,226898.2954,227589.6549,228594.2124,229418.5818,231052.5036,231181.2301,231182.9084,230713.5034,229913.1376,229136.1628,228892.1718,229259.9775,230044.5918,230723.2083,231716.1849,232530.0297,234154.3866,234274.4208,234268.1993,233791.6151,232984.7249,232201.8206,231952.4411,232315.3496,233095.5134,233770.0852,234759.3861,235569.8904,237191.2114,237308.4866,237299.7578,236820.895,236011.9339,235227.1476,234976.0577,235337.4119,236116.1631,236789.4511,237777.5853,238587.0293
New Mexico,2bedroom,166269.0984,167340.8671,168704.3706,170307.9491,171663.2117,172952.8564,173703.5782,174614.3978,175518.5112,176618.4947,177782.507,179121.1768,180131.8874,181400.4878,182944.8835,184721.1592,186236.1389,187677.462,188569.0794,189613.2129,190641.5421,191858.7576,193132.2339,194574.0299,195681.176,197040.5164,198669.8523,200525.983,202115.7672,203627.3744,204584.8636,205690.8625,206777.1934,208048.8671,209373.4128,210863.1487,212015.259,213416.8023,215085.7261,216979.01,218603.6481,220147.9634,221136.1382,222270.9322,223384.2788,224681.303,226029.6332,227541.6871,228714.737,230135.9286,231823.2876,233733.8693,235374.7376,236934.2816,237936.7453,239084.9464,240210.8727,241519.7003,242879.1055
West Virginia,2bedroom,68353.18015,68522.58426,68765.7187,68985.44405,69198.80759,69340.69884,69506.45057,69515.51622,69515.28028,69479.65621,69475.09495,69468.73707,69598.74726,69768.10325,70011.24853,70231.00225,70444.39127,70586.29876,70752.05818,70761.126,70760.88956,70725.26421,70720.70179,70714.34317,70844.35302,71013.70891,71256.85421,71476.60799,71689.99706,71831.90458,71997.66402,72006.73185,72006.49541,71970.87005,71966.30763,71959.94901,72089.95886,72259.31474,72502.46004,72722.21383,72935.6029,73077.51042,73243.26986,73252.33768,73252.10124,73216.47588,73211.91346,73205.55484,73335.56469,73504.92058,73748.06588,73967.81966,74181.20873,74323.11625,74488.87569,74497.94352,74497.70708,74462.08172,74457.5193
Nebraska,2bedroom,129965.8572,130526.6664,131053.745,131576.0454,132129.9442,132609.5427,133102.2199,133514.0376,133900.9579,134343.9329,134913.9306,135501.9346,136084.7958,136645.6076,137172.6873,137694.9881,138248.887,138728.4855,139221.1627,139632.9804,140019.9006,140462.8757,141032.8733,141620.8773,142203.7385,142764.5503,143291.63,143813.9308,144367.8297,144847.4282,145340.1054,145751.9231,146138.8433,146581.8184,147151.816,147739.82,148322.6813,148883.493,149410.5727,149932.8736,150486.7724,150966.371,151459.0481,151870.8658,152257.7861,152700.7611,153270.7587,153858.7627,154441.624,155002.4357,155529.5154,156051.8163,156605.7152,157085.3137,157577.9908,157989.8085,158376.7288,158819.7038,159389.7015
Idaho,2bedroom,228272.3876,229947.7553,231238.9187,232670.4344,234488.5238,236468.9114,238389.7337,239980.4645,241684.8537,243348.8772,245337.6966,247108.6249,248690.4871,250356.415,251639.8468,253065.03,254877.9327,256854.0722,258771.4152,260359.2963,262061.3513,263723.4632,265710.7167,267480.3626,269061.1744,270726.242,272008.9692,273433.5753,275246.0053,277221.7577,279138.7836,280726.4049,282428.2472,284090.1849,286077.2957,287846.8247,289427.5408,291092.53,292375.193,293799.7465,295612.1334,297587.8505,299504.8475,301092.4451,302794.2681,304456.1898,306443.2877,308212.806,309793.5134,311458.4954,312741.1525,314165.7012,315978.0842,317953.7981,319870.7925,321458.388,323160.2092,324822.1295,326809.2261
Hawaii,2bedroom,497985.9602,498070.3269,498105.273,498333.9905,498411.7377,498390.4793,498613.2416,498829.0557,498963.9528,498871.9634,498582.1179,498234.4459,498657.9368,498851.0657,498993.0338,499327.0609,499508.4327,499589.1409,499912.2383,500226.7822,500458.8293,500462.4356,500266.6561,500011.5451,500526.1159,500808.8676,501039.0243,501459.8291,501726.5901,501891.3213,502297.0973,502692.9968,503005.0979,503087.4773,502969.2105,502790.372,503379.9949,503736.5978,504039.4242,504531.7359,504868.8597,505102.8278,505576.7329,506039.6715,506417.739,506565.0293,506510.6349,506394.6468,507046.1145,507463.5726,507826.2805,508377.5156,508772.6201,509063.6411,509593.6863,510111.8667,510544.2921,510745.0706,510743.3086
Maine,2bedroom,223872.664,224771.9181,225705.6702,226498.3688,227392.5966,228463.5001,229812.617,231247.5014,232780.6187,234662.5001,236551.6201,238635.4988,239798.2854,240698.4155,241631.293,242424.8649,243318.2207,244389.9948,245738.2425,247173.9948,248706.2456,250588.9921,252477.2483,254561.9894,255723.9149,256624.9049,257556.9239,258351.3529,259243.8529,260316.4815,261663.876,263100.4802,264631.8804,266515.4762,268402.8844,270488.4722,271649.5524,272551.3863,273482.5626,274277.833,275169.493,276242.9603,277589.5173,279026.9577,280557.523,282441.9524,284328.5283,286414.9471,287575.1976,288477.86,289408.2091,290204.3054,291095.1407,292169.4314,293515.1664,294953.4275,296483.1733,298368.421,300254.1799
New Hampshire,2bedroom,231133.0628,232205.6294,233306.8526,234429.8908,235164.8558,236048.9684,237027.1367,238312.0356,239628.1387,240998.7424,242637.9875,244518.8777,245326.359,246440.6499,247578.5865,248733.9294,249497.3196,250406.4438,251406.6202,252710.8843,254044.0269,255429.6239,257082.0618,258974.5605,259792.2562,260915.5348,262061.38,263223.6816,263993.1948,264907.7068,265912.6239,267221.0594,268557.8726,269946.6993,271601.979,273496.9782,274316.8743,275442.089,276589.6376,277753.4382,278524.2705,279439.943,280445.8813,281755.2154,283092.8192,284482.3416,286138.2335,288033.7714,288854.1414,289979.7731,291127.6888,292291.8122,293062.9286,293978.8512,294985.0094,296294.5371,297632.3112,299021.9835,300678.0072
Rhode Island,2bedroom,256545.3342,257423.9916,258113.9134,259020.0546,259755.1338,260630.8714,261534.1647,262856.2309,264099.7262,265319.8434,266741.3929,267899.8691,268857.8401,269759.3135,270468.0712,271389.7629,272137.6798,273024.0159,273936.0589,275265.3486,276514.8073,277739.8478,279165.4617,280327.2933,281288.0344,282191.7947,282902.4405,283825.6908,284574.8945,285462.2929,286375.2129,287705.2266,288955.2831,290180.817,291606.8383,292769.0063,293730.025,294634.0146,295344.8496,296268.2561,297017.5889,297905.0938,298818.1016,300148.1879,301398.3043,302623.8877,304049.9498,305212.1515,306173.1981,307077.2106,307788.0646,308711.4868,309460.8324,310348.348,311261.3647,312591.4583,313841.5807,315067.169,316493.2352
Montana,2bedroom,224037.0608,224832.3276,225741.8507,226711.3733,228022.7186,229242.6062,230421.443,231495.0911,232694.8377,233996.7415,235085.8933,236252.2156,237188.6513,237996.8863,238915.3292,239894.0361,241211.805,242438.2007,243621.6598,244699.9222,245902.9924,247208.1694,248299.7095,249468.3547,250406.5056,251216.3898,252136.0638,253115.9421,254434.5942,255661.8223,256845.9147,257924.7687,259128.2929,260433.8904,261525.7559,262694.7002,263633.0842,264443.1812,265363.022,266343.0518,267661.8233,268889.1591,270073.3371,271152.2678,272355.8531,273661.5053,274753.4145,275922.3978,276860.813,277670.9378,278590.801,279570.8505,280889.638,282116.9879,283301.1773,284380.1181,285583.7116,286889.3709,287981.286
Delaware,2bedroom,181255.0577,181327.5948,181470.6132,181576.8282,181636.3857,181675.6807,181491.2691,181112.8489,180813.2452,180521.3986,180396.3533,180002.2471,179795.3599,179808.4121,179897.7726,179955.5859,179971.4831,179971.3947,179751.4577,179340.9921,179012.4821,178694.5609,178545.9951,178130.6725,177904.6473,177900.4361,177974.2244,178017.9909,178021.2173,178009.6994,177779.4524,177359.6868,177022.7879,176697.2994,176541.9077,176120.4278,175888.8485,175879.6273,175948.8963,175988.5862,175988.1354,175973.3004,175740.0614,175317.5968,174978.2633,174650.5787,174493.2061,174069.9392,173836.748,173826.0728,173894.0303,173932.5371,173931.0192,173915.2215,173681.1142,173257.8663,172917.8262,172589.5043,172431.5568
South Dakota,2bedroom,161425.4331,161829.2892,162179.981,162548.4824,162980.1664,163451.9567,163866.2134,164297.3135,164765.5077,165263.8834,165857.3681,166435.7465,167016.1119,167435.0092,167798.317,168177.4002,168617.9597,169097.1945,169517.6951,169954.0325,170426.6194,170928.6794,171525.2545,172106.2248,172688.7642,173109.485,173474.3223,173854.6883,174296.3238,174776.461,175197.7187,175634.6909,176107.8103,176610.317,177207.2667,177788.5512,178371.3542,178792.296,179157.3187,179537.8402,179979.6062,180459.8528,180881.2022,181318.2514,181791.4354,182293.9962,182890.9913,183472.314,184055.1489,184476.1176,184841.1627,185221.7031,185663.4849,186143.7447,186565.1053,187002.1638,187475.3556,187977.923,188574.9236
Alaska,2bedroom,210164.1257,211281.9091,212586.7443,213122.4555,214183.1655,215244.394,216509.159,217822.3933,218863.1589,219720.3933,218262.159,216508.3933,219533.2847,220651.3024,221955.9033,222491.8487,223552.3245,224613.7873,225878.318,227191.7865,228232.318,229089.7865,227631.318,225877.7865,228902.4437,230020.6956,231325.0624,231861.2419,232921.4836,233983.1804,235247.4771,236561.1797,237601.477,238459.1797,237000.4771,235247.1796,238271.6028,239390.0887,240694.2215,241230.635,242290.6427,243352.5735,244616.6362,245930.5728,246970.6362,247828.5727,246369.6363,244616.5727,247640.762,248759.4817,250063.3807,250600.028,251659.8019,252721.9665,253985.7955,255299.9658,256339.7955,257197.9657,255738.7955
North Dakota,2bedroom,164282.8763,164425.0142,164770.4294,164950.824,165272.9564,165555.5361,165834.0736,165889.2974,165859.8928,165827.4079,165914.2427,165992.6699,166286.7419,166428.9524,166774.3801,166954.762,167276.8741,167559.4343,167837.9558,167893.168,167863.7553,167831.2652,167918.0968,167996.5221,168290.5931,168432.803,168778.2305,168958.6122,169280.7244,169563.2845,169841.8061,169897.0183,169867.6056,169835.1156,169921.9471,170000.3724,170294.4434,170436.6533,170782.0808,170962.4626,171284.5747,171567.1349,171845.6565,171900.8687,171871.456,171838.9659,171925.7975,172004.2228,172298.2938,172440.5037,172785.9312,172966.313,173288.4251,173570.9853,173849.5069,173904.719,173875.3063,173842.8163,173929.6478
Vermont,2bedroom,211668.6729,211856.8949,212582.4249,213207.7668,213865.9665,214212.0812,214635.6458,215137.4317,215687.3264,216344.2746,216837.2491,217627.2366,218072.9033,218261.1223,218986.6508,219611.992,220270.1914,220616.3059,221039.8704,221541.6562,222091.5509,222748.4991,223241.4736,224031.4611,224477.1278,224665.3467,225390.8753,226016.2165,226674.4158,227020.5304,227444.0949,227945.8807,228495.7754,229152.7235,229645.6981,230435.6855,230881.3523,231069.5712,231795.0997,232420.441,233078.6403,233424.7548,233848.3193,234350.1052,234899.9998,235556.948,236049.9225,236839.91,237285.5767,237473.7957,238199.3242,238824.6654,239482.8648,239828.9793,240252.5438,240754.3296,241304.2243,241961.1725,242454.147
